,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
21248,A2350,"['Red Heart Super Saver Yarn, Light Sage', 'Red Heart Super Saver Yarn, Hunter Green', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Hunter Green', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Melonberry Print']","Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum","[559, 560, 561, 560, 561, 562]",7223,"['<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_10><c_222>']",<a_199><b_205><c_240>
21249,A2350,"['Red Heart Super Saver Yarn, Light Sage', 'Red Heart Super Saver Yarn, Hunter Green', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Hunter Green', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Melonberry Print', 'Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum']","Lion Brand Vanna's Choice Yarn (105) Silver Blue, Silver Blue","[559, 560, 561, 560, 561, 562, 7223]",4167,"['<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_10><c_222>', '<a_199><b_205><c_240>']",<a_199><b_199><c_200>
21250,A2350,"['Red Heart Super Saver Yarn, Light Sage', 'Red Heart Super Saver Yarn, Hunter Green', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Hunter Green', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Melonberry Print', 'Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum', ""Lion Brand Vanna's Choice Yarn (105) Silver Blue, Silver Blue""]","Lion Brand Yarn 860-109E Vanna's Choice Yarn, Colonial Blue (170 yd - 156 m)","[559, 560, 561, 560, 561, 562, 7223, 4167]",4168,"['<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_10><c_222>', '<a_199><b_205><c_240>', '<a_199><b_199><c_200>']",<a_193><b_184><c_83>
21251,A2350,"['Red Heart Super Saver Yarn, Light Sage', 'Red Heart Super Saver Yarn, Hunter Green', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Hunter Green', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Melonberry Print', 'Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum', ""Lion Brand Vanna's Choice Yarn (105) Silver Blue, Silver Blue"", ""Lion Brand Yarn 860-109E Vanna's Choice Yarn, Colonial Blue (170 yd - 156 m)""]","Susan Bates 5-1/2-Inch Bamboo Handle Silvalume Head Crochet Hook, 6.5mm, Green","[559, 560, 561, 560, 561, 562, 7223, 4167, 4168]",9355,"['<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_193><b_10><c_222>', '<a_199><b_205><c_240>', '<a_199><b_199><c_200>', '<a_193><b_184><c_83>']",<a_244><b_188><c_250>
21252,A2813,"['Darice Round Bead Caddy, 6 Stacks (30 Count Total)', '5 Silver Plated Ball & Socket Snap Clasps Jewelry Part', 'Beading Station 100-Piece 4-Leaf Filigree Bead Caps Fitting Huge Beads for Jewelry Making, Silver', 'Beading Station 752264551308 50-Piece Star Shaped Metal Bead Caps, 6mm, Antique Silver', 'ArtBin 1118AB 18-Compartment Prism Box, Transparent Clear', 'ArtBin 918AB Prism Small Box, 18-Compartment, Transparent Clear', 'ArtBin  1-Compartment Prism Box- Clear Art/ Craft Storage Container, 1100AB', 'ArtBin  1-Compartment Prism Box- Clear Art/ Craft Storage Container, 1100AB', 'BSI - Antique Silver Daisy Spacer Metal Beads ~ Jewelry-makings (4mm 200pcs)', 'PandaHall Elite 1 Roll 1.5 mm Cowhide Round Leather Cords For Bracelet Neckacle Beading Jewelry Making 10 meter/11 Yard Brown']","RUBYCA Silver Tone European Charm Bracelet 7.9"" Ocean Blue Murano Glass Beads Jewelry Making Kit 8","[5818, 2668, 289, 198, 8336, 7634, 8337, 8337, 197, 2672]",9945,"['<a_211><b_211><c_190>', '<a_225><b_135><c_231>', '<a_254><b_73><c_197>', '<a_254><b_225><c_121>', '<a_176><b_118><c_19>', '<a_176><b_91><c_171>', '<a_176><b_73><c_19>', '<a_176><b_73><c_19>', '<a_33><b_142><c_253>', '<a_35><b_85><c_135>']",<a_117><b_190><c_204>
21253,A4804,"['Sauder  Select Sewing Craft Cart, L 40.08"" x W 19.45"" x H 28.50"", Cinnamon Cherry Finish,', 'Connecting Threads 100% Cotton Thread Sets - 1200 Yard Spools (Over The Rainbow)', 'Dritz Mark-B-Gone Marking Pen, Blue', 'Olfa 45mm Deluxe Handle Rotary Cutter', 'Olfa Deluxe Rotary Cutter (60mm)', 'Dritz 403 Spray Adhesive', 'Dritz 403 Spray Adhesive', 'Pellon Fusible 911FF - White - 20"" x 10 yards', 'Pellon PLF36 Ultra Lightweight Fusible Interfacing, White, 15"" x 3 Yards', 'Pellon Stacy Easy-Knit Fusible Tricot Interfacing, 19/20-Inch by 25-Yard, White']",Dritz Magnetic Seam Guide,"[2132, 2163, 10282, 901, 5595, 5069, 5069, 10976, 5375, 9111]",1180,"['<a_175><b_95><c_235>', '<a_72><b_199><c_140>', '<a_66><b_6><c_91>', '<a_142><b_159><c_230>', '<a_109><b_138><c_255>', '<a_164><b_132><c_19>', '<a_164><b_132><c_19>', '<a_102><b_118><c_101>', '<a_102><b_132><c_147>', '<a_102><b_223><c_121>']",<a_97><b_178><c_129>
21254,A4804,"['Connecting Threads 100% Cotton Thread Sets - 1200 Yard Spools (Over The Rainbow)', 'Dritz Mark-B-Gone Marking Pen, Blue', 'Olfa 45mm Deluxe Handle Rotary Cutter', 'Olfa Deluxe Rotary Cutter (60mm)', 'Dritz 403 Spray Adhesive', 'Dritz 403 Spray Adhesive', 'Pellon Fusible 911FF - White - 20"" x 10 yards', 'Pellon PLF36 Ultra Lightweight Fusible Interfacing, White, 15"" x 3 Yards', 'Pellon Stacy Easy-Knit Fusible Tricot Interfacing, 19/20-Inch by 25-Yard, White', 'Dritz Magnetic Seam Guide']",Dritz Magnetic Seam Guide,"[2163, 10282, 901, 5595, 5069, 5069, 10976, 5375, 9111, 1180]",1180,"['<a_72><b_199><c_140>', '<a_66><b_6><c_91>', '<a_142><b_159><c_230>', '<a_109><b_138><c_255>', '<a_164><b_132><c_19>', '<a_164><b_132><c_19>', '<a_102><b_118><c_101>', '<a_102><b_132><c_147>', '<a_102><b_223><c_121>', '<a_97><b_178><c_129>']",<a_97><b_178><c_129>
21255,A5175,"['Prismacolor Premier Double-Ended Art Marker Carrying Case', '1 X Royal Blue 60"" Wide Premium Cotton Blend Broadcloth Fabric By the Yard', 'Darice 9180-06 Unfinished Cigar Box, 8.375""x8.125""x1.75']","Beadsmith Twisted Nylon Super-Lon Cord, 77 yd, Purple","[2450, 8388, 11954]",11967,"['<a_94><b_135><c_151>', '<a_51><b_223><c_197>', '<a_78><b_65><c_91>']",<a_250><b_199><c_190>
21256,A5175,"['Prismacolor Premier Double-Ended Art Marker Carrying Case', '1 X Royal Blue 60"" Wide Premium Cotton Blend Broadcloth Fabric By the Yard', 'Darice 9180-06 Unfinished Cigar Box, 8.375""x8.125""x1.75', 'Beadsmith Twisted Nylon Super-Lon Cord, 77 yd, Purple']",19 Shiny Silver Plated Brass Jewelry Toggle Clasps 12mm Basic Jewelry Findings,"[2450, 8388, 11954, 11967]",11968,"['<a_94><b_135><c_151>', '<a_51><b_223><c_197>', '<a_78><b_65><c_91>', '<a_250><b_199><c_190>']",<a_225><b_225><c_47>
21257,A5175,"['Prismacolor Premier Double-Ended Art Marker Carrying Case', '1 X Royal Blue 60"" Wide Premium Cotton Blend Broadcloth Fabric By the Yard', 'Darice 9180-06 Unfinished Cigar Box, 8.375""x8.125""x1.75', 'Beadsmith Twisted Nylon Super-Lon Cord, 77 yd, Purple', '19 Shiny Silver Plated Brass Jewelry Toggle Clasps 12mm Basic Jewelry Findings']","Hemp Cord Spool 20lb 205', Gray","[2450, 8388, 11954, 11967, 11968]",5446,"['<a_94><b_135><c_151>', '<a_51><b_223><c_197>', '<a_78><b_65><c_91>', '<a_250><b_199><c_190>', '<a_225><b_225><c_47>']",<a_137><b_223><c_42>
21258,A5175,"['Prismacolor Premier Double-Ended Art Marker Carrying Case', '1 X Royal Blue 60"" Wide Premium Cotton Blend Broadcloth Fabric By the Yard', 'Darice 9180-06 Unfinished Cigar Box, 8.375""x8.125""x1.75', 'Beadsmith Twisted Nylon Super-Lon Cord, 77 yd, Purple', '19 Shiny Silver Plated Brass Jewelry Toggle Clasps 12mm Basic Jewelry Findings', ""Hemp Cord Spool 20lb 205', Gray""]",BeadsTreasure Burly Wood Suede Cord Lace Leather Cord For Jewelry Making 3x1.5 mm-20 Feet.,"[2450, 8388, 11954, 11967, 11968, 5446]",11969,"['<a_94><b_135><c_151>', '<a_51><b_223><c_197>', '<a_78><b_65><c_91>', '<a_250><b_199><c_190>', '<a_225><b_225><c_47>', '<a_137><b_223><c_42>']",<a_86><b_208><c_165>
21259,A5254,"['Omnigrip by Omnigrid Non-Slip Ruler, 4"" x 14', 'Fiskars 95237097J Rotary Sewing Cutting Set, 3 Piece', 'Janome Acufeed Open Toe Foot', 'Madeira 20928077R Potpourri Embroidery Thread Value Pack Rayon', 'Tacony Corporation Madeira Rayon Thread Sampler-18 Spools', 'Brother SE400 Combination Computerized Sewing and 4x4 Embroidery Machine With 67 Built-in Stitches, 70 Built-in Designs, 5 Lettering Fonts', 'World Weidner Cut Away Machine Embroidery Stabilizer Backing 100 Precut Sheets 8""x8"" Medium Weight 2.5 Ounce Fits 4x4 Hoops', 'Lemonbest Professional 32 Pcs Domestic Sewing Machine Presser Foot Set Tool, Silver', 'Brother XR9500PRW Project Runway Limited Edition Sewing Machine with 100 Built-in Stitches and Quilting Table', 'Brother Cover Plate for Machines 200/400/600 - 2369051']","Embroidery Machine Stabilizer Backing Tear Away Roll - Light Weight Firm Tearaway 1.5oz - 20"" x 25 Yards","[6240, 3224, 12113, 9151, 11352, 1640, 9252, 8663, 1359, 9520]",8366,"['<a_212><b_218><c_179>', '<a_90><b_90><c_144>', '<a_83><b_91><c_143>', '<a_67><b_10><c_157>', '<a_226><b_189><c_69>', '<a_5><b_175><c_247>', '<a_224><b_135><c_122>', '<a_32><b_193><c_249>', '<a_5><b_142><c_47>', '<a_88><b_152><c_87>']",<a_197><b_62><c_240>
21260,A5254,"['Fiskars 95237097J Rotary Sewing Cutting Set, 3 Piece', 'Janome Acufeed Open Toe Foot', 'Madeira 20928077R Potpourri Embroidery Thread Value Pack Rayon', 'Tacony Corporation Madeira Rayon Thread Sampler-18 Spools', 'Brother SE400 Combination Computerized Sewing and 4x4 Embroidery Machine With 67 Built-in Stitches, 70 Built-in Designs, 5 Lettering Fonts', 'World Weidner Cut Away Machine Embroidery Stabilizer Backing 100 Precut Sheets 8""x8"" Medium Weight 2.5 Ounce Fits 4x4 Hoops', 'Lemonbest Professional 32 Pcs Domestic Sewing Machine Presser Foot Set Tool, Silver', 'Brother XR9500PRW Project Runway Limited Edition Sewing Machine with 100 Built-in Stitches and Quilting Table', 'Brother Cover Plate for Machines 200/400/600 - 2369051', 'Embroidery Machine Stabilizer Backing Tear Away Roll - Light Weight Firm Tearaway 1.5oz - 20"" x 25 Yards']","Brother SABOBCLIP Bobbin Clips, Pack of 10","[3224, 12113, 9151, 11352, 1640, 9252, 8663, 1359, 9520, 8366]",7030,"['<a_90><b_90><c_144>', '<a_83><b_91><c_143>', '<a_67><b_10><c_157>', '<a_226><b_189><c_69>', '<a_5><b_175><c_247>', '<a_224><b_135><c_122>', '<a_32><b_193><c_249>', '<a_5><b_142><c_47>', '<a_88><b_152><c_87>', '<a_197><b_62><c_240>']",<a_88><b_106><c_80>
21261,A5254,"['Janome Acufeed Open Toe Foot', 'Madeira 20928077R Potpourri Embroidery Thread Value Pack Rayon', 'Tacony Corporation Madeira Rayon Thread Sampler-18 Spools', 'Brother SE400 Combination Computerized Sewing and 4x4 Embroidery Machine With 67 Built-in Stitches, 70 Built-in Designs, 5 Lettering Fonts', 'World Weidner Cut Away Machine Embroidery Stabilizer Backing 100 Precut Sheets 8""x8"" Medium Weight 2.5 Ounce Fits 4x4 Hoops', 'Lemonbest Professional 32 Pcs Domestic Sewing Machine Presser Foot Set Tool, Silver', 'Brother XR9500PRW Project Runway Limited Edition Sewing Machine with 100 Built-in Stitches and Quilting Table', 'Brother Cover Plate for Machines 200/400/600 - 2369051', 'Embroidery Machine Stabilizer Backing Tear Away Roll - Light Weight Firm Tearaway 1.5oz - 20"" x 25 Yards', 'Brother SABOBCLIP Bobbin Clips, Pack of 10']","Brother PWB250B Prewound Embroidery Bobbin Thread 10 Piece, Black","[12113, 9151, 11352, 1640, 9252, 8663, 1359, 9520, 8366, 7030]",9150,"['<a_83><b_91><c_143>', '<a_67><b_10><c_157>', '<a_226><b_189><c_69>', '<a_5><b_175><c_247>', '<a_224><b_135><c_122>', '<a_32><b_193><c_249>', '<a_5><b_142><c_47>', '<a_88><b_152><c_87>', '<a_197><b_62><c_240>', '<a_88><b_106><c_80>']",<a_88><b_56><c_231>
21262,A5800,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25', 'Sakura XBR-6SA 6-Piece Koi Coloring Brush Pen Set, Gray', 'Graphite Transfer Paper - 9"" x 13"" - 25 Sheets - Waxed Carbon Paper for Tracing - MyArtscape (Black)', 'Crescent Creative Products 5.5 8.5-Inch RENDR Hardbound Sketchbook, 5.5"" x 8.5', 'Strathmore 400 Series Visual Watercolor Journal, 140 LB 5.5""x8"" Cold Press, Wire Bound, 22 Sheets', 'MasterChinese Fine Chinese Calligraphy Watercolor Sumi Drawing Kanji Brush Set (Goat Hair, Jian Hair, Wolf Hair)', 'School Smart Washable Tempera Paints, 1 Pint, Assorted Fluorescent Colors, Set of 6', 'Strathmore (412-105 400 Series Toned Gray Sketch Pad, 5.5""x8.5"", 50 Sheets']",ZenArt Supplies Round Artist Paint Brush Set,"[2012, 2012, 2014, 2396, 1606, 12970, 61, 3357, 5545, 2574]",2749,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_159><b_20><c_192>', '<a_149><b_190><c_77>', '<a_96><b_189><c_220>', '<a_216><b_35><c_219>', '<a_227><b_91><c_233>', '<a_197><b_244><c_73>', '<a_128><b_184><c_61>', '<a_194><b_214><c_222>']",<a_45><b_85><c_255>
21263,A7391,['Clover Soft Jumbo Stitch Ring Markers'],Clover 3142 Yarn Threader,[1234],1399,['<a_114><b_167><c_190>'],<a_164><b_62><c_87>
21264,A7391,"['Clover Soft Jumbo Stitch Ring Markers', 'Clover 3142 Yarn Threader']",Clover 463 Seam Ripper,"[1234, 1399]",3796,"['<a_114><b_167><c_190>', '<a_164><b_62><c_87>']",<a_34><b_159><c_200>
21265,A9400,"['World Weidner Tear Away Machine Embroidery Stabilizer Backing 100 Precut Sheets Medium Weight 1.8 Ounce 12""x10"" Fits 5x7 Hoops', 'Clover 432/W Triangle Tailors Chalk, White', 'Gingher 4 Inch Curved Embroidery Scissors (01-005273)', 'Simthread 63 Brother Colors Polyester 120d/2 40 Weight Embroidery Machine Thread for Brother Machine', 'Amazing Designs Blank Embroidery Card for Brother, Babylock, Bernina Deco(not 330/340), Simplicity, Viking, and White', 'Bosal R-Form Single Sided Fusible 1 Yard Foam Stabilizer, Blank', 'Hemingworth 1000m PolySelect Embroidery Thread - Classic Black 1000', 'Brother PED-Basic Embroidery Card Writer', 'Garden Splendor 32012 QuickWater for Silks Simulated Water, Urethane, Multicolor', 'Thermoweb #3912 Heat\'n Bond Iron-On Vinyl -17""X5 Yards Gloss']","Delta Creative Stencil Mania Stencil, 7 by 10-Inch, 970720710 Daisies","[535, 1179, 8122, 10056, 9102, 5417, 5048, 1638, 5035, 4477]",2641,"['<a_67><b_193><c_250>', '<a_66><b_101><c_197>', '<a_187><b_225><c_205>', '<a_224><b_225><c_172>', '<a_17><b_183><c_184>', '<a_77><b_189><c_143>', '<a_42><b_91><c_205>', '<a_88><b_190><c_144>', '<a_143><b_91><c_5>', '<a_92><b_92><c_92>']",<a_138><b_58><c_138>
21266,A9642,"[""Lion Brand Yarn 150-123E Fishermen's Wool Yarn, Oatmeal"", 'NKOK Singer Knitting Machine', 'Singer | Universal Hard Carrying Case 611.BR for Most Free-Arm Portable Sewing Machines', 'Singer | Universal Hard Carrying Case 611.BR for Most Free-Arm Portable Sewing Machines', ""Dritz 2-Piece Tailor's Chalk"", ""Dritz 2-Piece Tailor's Chalk"", 'Fiskars 95237097J Rotary Sewing Cutting Set, 3 Piece', 'The Original Buddha Board: Relaxing Water Drawing, Painting & Writing Board with Bamboo Brush & Stand', 'The Original Buddha Board: Relaxing Water Drawing, Painting & Writing Board with Bamboo Brush & Stand', 'Coliro M600 Artist Mica Watercolor Paint, Metallic, Gold (6-Color/Set)']",Authentic Knitting Board Afghan Loom,"[1925, 10082, 1260, 1260, 7103, 7104, 3224, 15089, 15089, 2230]",4029,"['<a_143><b_208><c_5>', '<a_154><b_10><c_61>', '<a_245><b_184><c_204>', '<a_245><b_184><c_204>', '<a_164><b_70><c_66>', '<a_164><b_70><c_66>', '<a_90><b_90><c_144>', '<a_64><b_38><c_165>', '<a_64><b_38><c_165>', '<a_128><b_132><c_89>']",<a_154><b_199><c_7>
21267,A10305,"['Janome Fastlane Fuschia Basic, Easy-to-Use, 10-Stitch Portable, Compact Sewing Machine with Free Arm only 5 pounds', 'Dritz Start-To-Sew Kit', 'Dritz Start-To-Sew Kit', '11 Piece Sewing Machine Foot Kit"" />', 'Scotch Precision Scissor, 7-Inches (1447)', 'Leegoal Sewing Machine Presser Walking Feet Kit (Silver and White)', 'CJESLNA10pcs 12x13mm Vintage Sewing Thimble for DIY Crafts', 'Floral Sewing Machine Carrying Case - Carry Tote/Bag Universal', 'yueton Pack of 12 Plastic Handle Sewing Stitch Thread Unpicker Seam Ripper', 'LemonBest Professional 11 Pcs Multifunction Presser Foot Spare Parts Accessories for Sewing Machine Brother Singer Janome Butterfly etc.']",Janome DC1018 Sewing Machine with Free Bonus Kit,"[846, 860, 860, 14476, 7002, 3304, 1601, 14151, 14176, 6727]",8500,"['<a_154><b_91><c_58>', '<a_32><b_70><c_182>', '<a_32><b_70><c_182>', '<a_207><b_24><c_143>', '<a_7><b_105><c_202>', '<a_47><b_10><c_184>', '<a_236><b_117><c_68>', '<a_158><b_82><c_107>', '<a_35><b_151><c_25>', '<a_32><b_183><c_58>']",<a_50><b_193><c_226>
21268,A10920,"['Import Tooling Leather 5-6oz Pre-Cut (8.5""x10"")', 'Scrap Lace Leather Cowhide Mixed Rectangular Pieces 4 SF 2 lbs', 'Co-link Hot 20pcs DIY Leather Working Saddle Making Tools for Leather Craft Working - Silver', 'Medical Pattern Paper: 21"" x 225\' Single Roll of Patternmaking, Drafting, and Tracing Paper by Diagnostics Direct', 'Tandy Leather Easy-To-Do Stamp Set Alphabet 0.6 cm (1/4"") 4903-01', 'Aiskaer White Steel 4mm 1/2/4/6 Prong DIY Diamond Lacing Stitching Chisel Set Leather Craft Kits (4mm)', '39 Shape Style One Hole Hollow Punch Cutter Tool Leather Craft Set DIY For Handmade', 'Gingher 8"" Knife Edge Blunt Utility Shears', 'Scrap Upholstery Leather Mixed Jumbo Pieces Lw 12 Sf', 'Fiskars 01-005875 Titanium Softgrip Comfort Loop Handle Rotary Cutter, 60mm']",Tandy Leather Eco-Flo Gum Tragacanth 4.4 fl. oz. (132 ml) 2620-01,"[16499, 11462, 4468, 7471, 3797, 1197, 16500, 4271, 16344, 845]",1695,"['<a_124><b_95><c_250>', '<a_92><b_234><c_83>', '<a_207><b_24><c_94>', '<a_145><b_150><c_249>', '<a_161><b_167><c_250>', '<a_235><b_153><c_250>', '<a_38><b_190><c_114>', '<a_206><b_85><c_253>', '<a_92><b_44><c_83>', '<a_109><b_190><c_204>']",<a_153><b_153><c_205>
21269,A14227,"['Snazaroo 1118553 Classic Face Paint, 18ml, Orange', 'Snazaroo Classic Face Paint, 18ml, Light Beige', 'AMACO AMA46317P Air Dry Clay, Gray, 25 lbs.', 'Wood Transfer Paper: Used For Tracing Designs Onto Wood (8 Sheets - 18"" x 24"")']","Darice 97803 11-Piece Clay Cleaning Tool Set, Gray","[2828, 2829, 4622, 1268]",4690,"['<a_138><b_239><c_58>', '<a_197><b_103><c_13>', '<a_29><b_211><c_121>', '<a_90><b_62><c_12>']",<a_197><b_195><c_190>
21270,A14429,"['James Thompson & Co. 9.3 oz. Canvas Duck White, Waterfall']","Winsor & Newton Winton Oil Colour Paint, 37ml tube, Flesh Tint",[12518],1899,['<a_7><b_95><c_13>'],<a_127><b_95><c_109>
21271,A14429,"['James Thompson & Co. 9.3 oz. Canvas Duck White, Waterfall', 'Winsor & Newton Winton Oil Colour Paint, 37ml tube, Flesh Tint']","Singer Assorted Hand Needles in Compact, 25-Count","[12518, 1899]",4174,"['<a_7><b_95><c_13>', '<a_127><b_95><c_109>']",<a_75><b_223><c_94>
21272,A14429,"['James Thompson & Co. 9.3 oz. Canvas Duck White, Waterfall', 'Winsor & Newton Winton Oil Colour Paint, 37ml tube, Flesh Tint', 'Singer Assorted Hand Needles in Compact, 25-Count']",Fiskars Blue Floral Designer Bent Scissors 8,"[12518, 1899, 4174]",7963,"['<a_7><b_95><c_13>', '<a_127><b_95><c_109>', '<a_75><b_223><c_94>']",<a_109><b_91><c_181>
21273,A14429,"['James Thompson & Co. 9.3 oz. Canvas Duck White, Waterfall', 'Winsor & Newton Winton Oil Colour Paint, 37ml tube, Flesh Tint', 'Singer Assorted Hand Needles in Compact, 25-Count', 'Fiskars Blue Floral Designer Bent Scissors 8']",US Art Supply 70 to 96 inch Tall Adjustable Classic Hand-Finished Wood Studio Adjustable H-Frame Artist Easel,"[12518, 1899, 4174, 7963]",13031,"['<a_7><b_95><c_13>', '<a_127><b_95><c_109>', '<a_75><b_223><c_94>', '<a_109><b_91><c_181>']",<a_209><b_138><c_9>
21274,A14511,"['Canvas Pencil Wrap,72 Pencil Holder Colored Pencils Case Roll Multi-purpose Pouch for School Office Art. Soft Pencil Bag for Travel', 'Daveliou Acrylic Paints Set &ndash; 12ml x 24 Acrylics Paint Tubes &ndash; Non-Toxic Acrylic Painting Set Beginners, Students & Artists']","Liquitex BASICS Acrylic Paint Set, 4 Ounce Tubes, Assorted Color, Set of 6","[2340, 5614]",714,"['<a_243><b_70><c_143>', '<a_64><b_193><c_104>']",<a_184><b_184><c_139>
21275,A14511,"['Canvas Pencil Wrap,72 Pencil Holder Colored Pencils Case Roll Multi-purpose Pouch for School Office Art. Soft Pencil Bag for Travel', 'Daveliou Acrylic Paints Set &ndash; 12ml x 24 Acrylics Paint Tubes &ndash; Non-Toxic Acrylic Painting Set Beginners, Students & Artists', 'Liquitex BASICS Acrylic Paint Set, 4 Ounce Tubes, Assorted Color, Set of 6']","Liquitex Professional Black Gesso Surface Prep Medium Bottle, 8-Ounce","[2340, 5614, 714]",976,"['<a_243><b_70><c_143>', '<a_64><b_193><c_104>', '<a_184><b_184><c_139>']",<a_184><b_184><c_104>
21276,A14511,"['Canvas Pencil Wrap,72 Pencil Holder Colored Pencils Case Roll Multi-purpose Pouch for School Office Art. Soft Pencil Bag for Travel', 'Daveliou Acrylic Paints Set &ndash; 12ml x 24 Acrylics Paint Tubes &ndash; Non-Toxic Acrylic Painting Set Beginners, Students & Artists', 'Liquitex BASICS Acrylic Paint Set, 4 Ounce Tubes, Assorted Color, Set of 6', 'Liquitex Professional Black Gesso Surface Prep Medium Bottle, 8-Ounce']",General Pencil 105-BP The Masters Brush Cleaner & Preserver 2.5 Ounces Carded-,"[2340, 5614, 714, 976]",2384,"['<a_243><b_70><c_143>', '<a_64><b_193><c_104>', '<a_184><b_184><c_139>', '<a_184><b_184><c_104>']",<a_201><b_131><c_89>
21277,A14511,"['Canvas Pencil Wrap,72 Pencil Holder Colored Pencils Case Roll Multi-purpose Pouch for School Office Art. Soft Pencil Bag for Travel', 'Daveliou Acrylic Paints Set &ndash; 12ml x 24 Acrylics Paint Tubes &ndash; Non-Toxic Acrylic Painting Set Beginners, Students & Artists', 'Liquitex BASICS Acrylic Paint Set, 4 Ounce Tubes, Assorted Color, Set of 6', 'Liquitex Professional Black Gesso Surface Prep Medium Bottle, 8-Ounce', 'General Pencil 105-BP The Masters Brush Cleaner & Preserver 2.5 Ounces Carded-']","ZEM BRUSH White Bristle Stiff Fan Brush Set Size 2,4,6,8","[2340, 5614, 714, 976, 2384]",2896,"['<a_243><b_70><c_143>', '<a_64><b_193><c_104>', '<a_184><b_184><c_139>', '<a_184><b_184><c_104>', '<a_201><b_131><c_89>']",<a_228><b_130><c_250>
21278,A14765,"['Speedy Stitcher Sewing Awl', 'Dritz 223 5/8-Inch by 13-Yard Stitch Witchery, Super', 'Dritz 223 5/8-Inch by 13-Yard Stitch Witchery, Super', 'Dritz 674 Fray Check Liquid Seam Sealant, 0.75-Ounce', 'Micro Stitch Starter Kit-642210"" />', 'COATS & CLARK S950-2250 Dual Duty XP Heavy Thread, 125 Yards-Red', 'Speedy Stitcher Needle Kit - Diamond-Point Stainless Steel Needles for Sewing Awl - Pack of 3']","Duck Brand 283264 Color Duct Tape, Beige, 1.88 Inches x 20 Yards, Single Roll","[1126, 6163, 6163, 4577, 1592, 1702, 7669]",73,"['<a_50><b_167><c_212>', '<a_234><b_85><c_166>', '<a_234><b_85><c_166>', '<a_153><b_65><c_109>', '<a_154><b_56><c_109>', '<a_65><b_193><c_192>', '<a_119><b_205><c_180>']",<a_92><b_173><c_126>
21279,A17290,"['Copic Sketch Marker Set D: Oval Barrel, Super Brush and Medium Broad Nibs, 72 Assorted Colors (S72D)', 'Copic Marker SB12 12-Piece Sketch Basic Set', 'Copic Sketch Marker 12 Color Ex-4 Set', 'Copic Markers 6-Piece Sketch Set, Perfect Primaries']","Kuretake Picture Letter Gansai Tanbi, 36 Color Set (MC20/36V)","[2413, 2414, 2415, 59]",2697,"['<a_213><b_58><c_114>', '<a_213><b_205><c_27>', '<a_213><b_58><c_114>', '<a_213><b_205><c_27>']",<a_45><b_16><c_255>
21280,A19003,"['Sparco SPR01796 Heavy-Duty Adjustable 9/32"" 3-Hole Punch', 'Adaptor Screw for Baby Lock and Brother Machines', 'MagicW Large Eye Sewing Needles Hand Sewing Machine Threading Needles Embroidery Mending Craft Quilt Sew Case 1 Pack', 'Strathmore ST704-4 Stationery & Card Sets, 6 x 0.5 x 4 inches, White']",Bostitch EZ Squeeze  40 Sheet 3-Hole Punch (HP40),"[828, 13160, 8344, 2031]",5347,"['<a_119><b_118><c_190>', '<a_97><b_31><c_48>', '<a_52><b_183><c_247>', '<a_161><b_70><c_91>']",<a_191><b_159><c_107>
