,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
15685,A25130,"['Singer 7470 Confidence 225-Stitch Computerized Sewing Machine', 'Singer 7470 Confidence 225-Stitch Computerized Sewing Machine', 'Brother Project Runway PC420PRW 294-Stitch Professional Grade Computerized Sewing Machine with 3 Built-In Lettering Styles, and Carrying Case', 'Brother Project Runway PC420PRW 294-Stitch Professional Grade Computerized Sewing Machine with 3 Built-In Lettering Styles, and Carrying Case', 'Sizzix Big Kick Machine, Perwinkle', 'Bernat Softee Chunky Ombre Yarn, 2.8 oz, Shadow, 1 Ball']","Clover 1045/G Purple Amour Crochet Hook, Size G, 4.0mm","[15872, 15872, 6239, 6239, 11540, 6709]",2529,"['<a_217><b_31><c_47>', '<a_217><b_31><c_47>', '<a_175><b_184><c_4>', '<a_175><b_184><c_4>', '<a_24><b_205><c_128>', '<a_193><b_132><c_204>']",<a_244><b_137><c_172>
15686,A25355,"['TOAOB 1100pcs 4mm the Hole 1mm Tiny Satin Luster Glass Pearl Beads Multi Colors Loose Beads Kit for Jewelry Making', 'Approx X 1500 Jewelry Making Beads Mix Starter Kit for Beginners in Purple, Red & Green & Jewelry Findings', 'Femitu 1000PCS Of Silver plated metal daisy spacer beads 4mm', 'BEADNOVA 4mm Black Onyx Gemstone Round Loose Beads for Jewelry Making (94-96pcs)', 'BCP 10sets Leather Cord End Cap/ Magnetic Clasp with Locking Mechanism (Fit 3mm Cord)', 'BEADNOVA 1.5mm Genuine Round Leather Cord Leather Strips For Jewelry Making Bracelet Necklace Beading, 10 Meters/11 Yards, Light Rose', 'RUBYCA 200Pcs Czech Tiny Satin Luster Glass Pearl Round Bead for Beading Jewelry Making 3mm White', 'BRCbeads Top Quality 5mm Sunflower Style #1 Tibetan Silver Flower Metal Spacer Beads 50pcs per Bag For Jewelry Making Findings', 'Beading Station 80-Circle Silvertone Bracelet Rigid Steel Memory Beading Wire for Jewelry Making', 'Darice 28-Gauge Beading Wire, 40-Yard, Silver']",Souarts Multicolor Acrylic Round Ball Loose Beads 8mm Pack of 300pcs,"[15028, 19012, 194, 484, 18099, 775, 323, 498, 3708, 6472]",10823,"['<a_231><b_208><c_222>', '<a_251><b_73><c_190>', '<a_33><b_118><c_124>', '<a_231><b_106><c_54>', '<a_185><b_82><c_190>', '<a_96><b_135><c_122>', '<a_117><b_135><c_0>', '<a_249><b_91><c_220>', '<a_230><b_56><c_124>', '<a_200><b_10><c_226>']",<a_19><b_193><c_236>
15687,A25478,"['Delta Creative Stencil Mania Stencils, 7 by 10-Inch, SM97-0860 More Leaves', 'Delta Creative Stencil Mania Stencil, 7 by 10-Inch, 970780710 Frogs and Friends', 'Delta Creative Stencil Mania Stencils, 7 by 10-Inch, SM97-0860 More Leaves', 'SunWorks Smart-Stack Construction Paper, 9 x 12 Inches, 11 Colors, 300 Count  (6525)', 'SunWorks Smart-Stack Construction Paper, 9 x 12 Inches, 11 Colors, 300 Count  (6525)', 'Beadaholique Beadsmith Natural Hemp Twine Bead Cord 1mm, Black, Brown and Natural, 29.5 Feet Each', 'Blumenthal Lansing Favorite Findings Basic Buttons Assorted Sizes, 130/Pkg, White', 'Blumenthal Lansing Favorite Findings Basic Buttons Assorted Sizes, 130/Pkg, Natural', 'Origami Stars Papers Package - Various (All 8 colors)', 'Crayola; Ultra-Clean; Stamper Markers; Art Tools; 10 ct. Markers; Bright, Bold Washable Colors; Emoticons']","STAMPENDOUS SSC023 Perfectly Clear Polymer Stamps, Summer Leaves","[9938, 9081, 9938, 1801, 1801, 78, 1044, 1442, 15454, 5029]",8944,"['<a_138><b_58><c_138>', '<a_138><b_58><c_138>', '<a_138><b_58><c_138>', '<a_72><b_239><c_177>', '<a_72><b_239><c_177>', '<a_11><b_135><c_168>', '<a_100><b_95><c_177>', '<a_221><b_199><c_251>', '<a_26><b_95><c_150>', '<a_100><b_193><c_89>']",<a_118><b_118><c_118>
15688,A25634,"['Clover 9103 Mini Iron II Large Tip', '40 Large Spools Embroidery Machine Thread for Brother With Thread Locking Spool', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25', 'TightGrips Non-slip grips for Quilt Templates - 48 Pieces Total - 24 Large & 24 Small', 'Darice Embossing Folder, 4.25 by 5.75-Inch, Flower Frenzy Background, 1 pack', 'Darice 1218-97 Embossing Folder Background 5""X7""-Snowflake', 'Darice Embossing Folder, 5 by 7-Inch, Basketweave', 'American Crafts 2 Piece We R Memory Keepers Next Level Embossing Folders Dotted']",Sizzix SIZ660223 Tholtz Thinlits Die Celebration Words Scrpt Tholtz Thinlits Die,"[1028, 1284, 2012, 2012, 2014, 6676, 11228, 6386, 5999, 13582]",7436,"['<a_97><b_118><c_26>', '<a_67><b_239><c_180>', '<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_159><b_20><c_192>', '<a_244><b_190><c_254>', '<a_253><b_58><c_45>', '<a_253><b_56><c_108>', '<a_253><b_58><c_45>', '<a_69><b_56><c_144>']",<a_147><b_151><c_47>
15689,A26568,['Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #2'],Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #6,[83],84,['<a_179><b_6><c_233>'],<a_179><b_6><c_233>
15690,A26568,"['Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #2', 'Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #6']",Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #2,"[83, 84]",83,"['<a_179><b_6><c_233>', '<a_179><b_6><c_233>']",<a_179><b_6><c_233>
15691,A26568,"['Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #2', 'Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #6', 'Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #2']",Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #6,"[83, 84, 83]",84,"['<a_179><b_6><c_233>', '<a_179><b_6><c_233>', '<a_179><b_6><c_233>']",<a_179><b_6><c_233>
15692,A26568,"['Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #2', 'Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #6', 'Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #2', 'Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #6']",Winsor & Newton Series 7 Kolinsky Sable Watercolor Brush - Round #5,"[83, 84, 83, 84]",87,"['<a_179><b_6><c_233>', '<a_179><b_6><c_233>', '<a_179><b_6><c_233>', '<a_179><b_6><c_233>']",<a_179><b_6><c_233>
15693,A27468,"['Clover Wonder Clips, Red, 50-Pack', 'Schmetz Universal Pt Machine Needles - Size 12/80', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Schmetz Universal Pt Machine Needles - Size 12/80', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Quilting Creations Pond Ripples Quilt Stencil', 'Aurifil Mako Cotton 50wt Thread Solid Grey 1422 Yard', 'The Thread Director Spool Pin Adapter TD0001']","Quilter's Touch Machingers Gloves, Medium/Large","[843, 6745, 2815, 6745, 2815, 6694, 8683, 8104]",1419,"['<a_154><b_95><c_144>', '<a_32><b_6><c_25>', '<a_65><b_188><c_192>', '<a_32><b_6><c_25>', '<a_65><b_188><c_192>', '<a_181><b_58><c_0>', '<a_51><b_183><c_77>', '<a_50><b_159><c_64>']",<a_2><b_189><c_249>
15694,A27468,"['Clover Wonder Clips, Red, 50-Pack', 'Schmetz Universal Pt Machine Needles - Size 12/80', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Schmetz Universal Pt Machine Needles - Size 12/80', 'Warm Company Steam-A-Seam 5417 Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg', 'Quilting Creations Pond Ripples Quilt Stencil', 'Aurifil Mako Cotton 50wt Thread Solid Grey 1422 Yard', 'The Thread Director Spool Pin Adapter TD0001', ""Quilter's Touch Machingers Gloves, Medium/Large""]",YKK #3 Skirt & Dress Zippers 12 Inch ~ Assortment of Colors (25 Zippers),"[843, 6745, 2815, 6745, 2815, 6694, 8683, 8104, 1419]",8496,"['<a_154><b_95><c_144>', '<a_32><b_6><c_25>', '<a_65><b_188><c_192>', '<a_32><b_6><c_25>', '<a_65><b_188><c_192>', '<a_181><b_58><c_0>', '<a_51><b_183><c_77>', '<a_50><b_159><c_64>', '<a_2><b_189><c_249>']",<a_52><b_52><c_155>
15695,A27588,"['Moda Bella Solids White Junior Jelly Roll', 'Connecting Threads Color Wheel Premium Precut Fabric Bundle (Rainbow, Fat Quarters)', '80 5 Inch Quilting Fabric Squares Cream and Sugar/neutrals Charm Pack', 'Moda BELLA SOLIDS SNOW Layer Cake 10"" Fabric Quilting Squares 9900LC-11', 'Aurifil Thread 4667 Nutty Nougat (Variegated Cream, Tan, Brown) Cotton Mako 50wt Large Spool 1300m']","Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow","[11478, 4575, 11460, 14198, 13180]",4570,"['<a_204><b_95><c_69>', '<a_14><b_209><c_197>', '<a_95><b_62><c_254>', '<a_160><b_101><c_143>', '<a_51><b_214><c_101>']",<a_159><b_217><c_249>
15696,A27588,"['Moda Bella Solids White Junior Jelly Roll', 'Connecting Threads Color Wheel Premium Precut Fabric Bundle (Rainbow, Fat Quarters)', '80 5 Inch Quilting Fabric Squares Cream and Sugar/neutrals Charm Pack', 'Moda BELLA SOLIDS SNOW Layer Cake 10"" Fabric Quilting Squares 9900LC-11', 'Aurifil Thread 4667 Nutty Nougat (Variegated Cream, Tan, Brown) Cotton Mako 50wt Large Spool 1300m', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow']","Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow","[11478, 4575, 11460, 14198, 13180, 4570]",4570,"['<a_204><b_95><c_69>', '<a_14><b_209><c_197>', '<a_95><b_62><c_254>', '<a_160><b_101><c_143>', '<a_51><b_214><c_101>', '<a_159><b_217><c_249>']",<a_159><b_217><c_249>
15697,A27588,"['Moda Bella Solids White Junior Jelly Roll', 'Connecting Threads Color Wheel Premium Precut Fabric Bundle (Rainbow, Fat Quarters)', '80 5 Inch Quilting Fabric Squares Cream and Sugar/neutrals Charm Pack', 'Moda BELLA SOLIDS SNOW Layer Cake 10"" Fabric Quilting Squares 9900LC-11', 'Aurifil Thread 4667 Nutty Nougat (Variegated Cream, Tan, Brown) Cotton Mako 50wt Large Spool 1300m', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow']",Aurifil A1050-2024 Mako Cotton Thread Solid 50WT 1422Yds White,"[11478, 4575, 11460, 14198, 13180, 4570, 4570]",4853,"['<a_204><b_95><c_69>', '<a_14><b_209><c_197>', '<a_95><b_62><c_254>', '<a_160><b_101><c_143>', '<a_51><b_214><c_101>', '<a_159><b_217><c_249>', '<a_159><b_217><c_249>']",<a_51><b_106><c_230>
15698,A27588,"['Moda Bella Solids White Junior Jelly Roll', 'Connecting Threads Color Wheel Premium Precut Fabric Bundle (Rainbow, Fat Quarters)', '80 5 Inch Quilting Fabric Squares Cream and Sugar/neutrals Charm Pack', 'Moda BELLA SOLIDS SNOW Layer Cake 10"" Fabric Quilting Squares 9900LC-11', 'Aurifil Thread 4667 Nutty Nougat (Variegated Cream, Tan, Brown) Cotton Mako 50wt Large Spool 1300m', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Aurifil A1050-2024 Mako Cotton Thread Solid 50WT 1422Yds White']",Aurifil A1050-2692 Mako Cotton Thread Solid 50WT 1422Yds black,"[11478, 4575, 11460, 14198, 13180, 4570, 4570, 4853]",9159,"['<a_204><b_95><c_69>', '<a_14><b_209><c_197>', '<a_95><b_62><c_254>', '<a_160><b_101><c_143>', '<a_51><b_214><c_101>', '<a_159><b_217><c_249>', '<a_159><b_217><c_249>', '<a_51><b_106><c_230>']",<a_51><b_106><c_230>
15699,A27588,"['Moda Bella Solids White Junior Jelly Roll', 'Connecting Threads Color Wheel Premium Precut Fabric Bundle (Rainbow, Fat Quarters)', '80 5 Inch Quilting Fabric Squares Cream and Sugar/neutrals Charm Pack', 'Moda BELLA SOLIDS SNOW Layer Cake 10"" Fabric Quilting Squares 9900LC-11', 'Aurifil Thread 4667 Nutty Nougat (Variegated Cream, Tan, Brown) Cotton Mako 50wt Large Spool 1300m', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Aurifil A1050-2024 Mako Cotton Thread Solid 50WT 1422Yds White', 'Aurifil A1050-2692 Mako Cotton Thread Solid 50WT 1422Yds black']",Red Dot  8 1/2-Inch Dressmaker Shears-True Left Hand,"[11478, 4575, 11460, 14198, 13180, 4570, 4570, 4853, 9159]",7037,"['<a_204><b_95><c_69>', '<a_14><b_209><c_197>', '<a_95><b_62><c_254>', '<a_160><b_101><c_143>', '<a_51><b_214><c_101>', '<a_159><b_217><c_249>', '<a_159><b_217><c_249>', '<a_51><b_106><c_230>', '<a_51><b_106><c_230>']",<a_109><b_153><c_129>
15700,A27588,"['Moda Bella Solids White Junior Jelly Roll', 'Connecting Threads Color Wheel Premium Precut Fabric Bundle (Rainbow, Fat Quarters)', '80 5 Inch Quilting Fabric Squares Cream and Sugar/neutrals Charm Pack', 'Moda BELLA SOLIDS SNOW Layer Cake 10"" Fabric Quilting Squares 9900LC-11', 'Aurifil Thread 4667 Nutty Nougat (Variegated Cream, Tan, Brown) Cotton Mako 50wt Large Spool 1300m', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Aurifil A1050-2024 Mako Cotton Thread Solid 50WT 1422Yds White', 'Aurifil A1050-2692 Mako Cotton Thread Solid 50WT 1422Yds black', 'Red Dot  8 1/2-Inch Dressmaker Shears-True Left Hand']","Michael Miller Nevermore Collection Nevermore Collage Urban Grit Fabric by The Yard, Black","[11478, 4575, 11460, 14198, 13180, 4570, 4570, 4853, 9159, 7037]",14505,"['<a_204><b_95><c_69>', '<a_14><b_209><c_197>', '<a_95><b_62><c_254>', '<a_160><b_101><c_143>', '<a_51><b_214><c_101>', '<a_159><b_217><c_249>', '<a_159><b_217><c_249>', '<a_51><b_106><c_230>', '<a_51><b_106><c_230>', '<a_109><b_153><c_129>']",<a_108><b_105><c_73>
15701,A27672,"['Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Phillips Fiber Art Ten Degree Tool', 'DecoArt DS39-3 Americana Paint Adhesion Mediums Paint, 2-Ounce', ""Hugs 'n Kisses HNKHABY13 Applique Paper (20 Pack)""]","iExcell 100-Pack Red All Purpose Craft Clips - Best for Sewing Clips, Quilting Clips, Crafters, Crochet, Knitting","[4570, 4570, 8161, 6209, 15945]",1478,"['<a_159><b_217><c_249>', '<a_159><b_217><c_249>', '<a_42><b_103><c_12>', '<a_61><b_214><c_77>', '<a_17><b_92><c_252>']",<a_96><b_208><c_94>
15702,A27672,"['Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Phillips Fiber Art Ten Degree Tool', 'DecoArt DS39-3 Americana Paint Adhesion Mediums Paint, 2-Ounce', ""Hugs 'n Kisses HNKHABY13 Applique Paper (20 Pack)"", 'iExcell 100-Pack Red All Purpose Craft Clips - Best for Sewing Clips, Quilting Clips, Crafters, Crochet, Knitting']",Richard Hemming Milliners Straw Needles Size 1,"[4570, 4570, 8161, 6209, 15945, 1478]",9308,"['<a_159><b_217><c_249>', '<a_159><b_217><c_249>', '<a_42><b_103><c_12>', '<a_61><b_214><c_77>', '<a_17><b_92><c_252>', '<a_96><b_208><c_94>']",<a_164><b_190><c_212>
15703,A27791,"[""45'' Wide Kaffe Fassett Millefiore Red Fabric By The Yard"", 'FreeSpirit Fabrics Kaffe Fassett Paisley Jungle, Green', 'FreeSpirit Fabrics Kaffe Fassett Millefiore Blue Yard']",Euro-Notions 71834 Quilt Machine Needles-Size 14/90 5/Pkg,"[11178, 6512, 2265]",8658,"['<a_79><b_218><c_73>', '<a_79><b_138><c_138>', '<a_79><b_138><c_145>']",<a_32><b_118><c_29>
15704,A27791,"[""45'' Wide Kaffe Fassett Millefiore Red Fabric By The Yard"", 'FreeSpirit Fabrics Kaffe Fassett Paisley Jungle, Green', 'FreeSpirit Fabrics Kaffe Fassett Millefiore Blue Yard', 'Euro-Notions 71834 Quilt Machine Needles-Size 14/90 5/Pkg']",Euro-Notions 71834 Quilt Machine Needles-Size 14/90 5/Pkg,"[11178, 6512, 2265, 8658]",8658,"['<a_79><b_218><c_73>', '<a_79><b_138><c_138>', '<a_79><b_138><c_145>', '<a_32><b_118><c_29>']",<a_32><b_118><c_29>
15705,A27791,"[""45'' Wide Kaffe Fassett Millefiore Red Fabric By The Yard"", 'FreeSpirit Fabrics Kaffe Fassett Paisley Jungle, Green', 'FreeSpirit Fabrics Kaffe Fassett Millefiore Blue Yard', 'Euro-Notions 71834 Quilt Machine Needles-Size 14/90 5/Pkg', 'Euro-Notions 71834 Quilt Machine Needles-Size 14/90 5/Pkg']","Euro-Notions Schmetz Microtex Sharp Machine Needles, Size 10/70 5/Pkg","[11178, 6512, 2265, 8658, 8658]",6598,"['<a_79><b_218><c_73>', '<a_79><b_138><c_138>', '<a_79><b_138><c_145>', '<a_32><b_118><c_29>', '<a_32><b_118><c_29>']",<a_255><b_106><c_29>
15706,A28072,"['Brother SE400 Combination Computerized Sewing and 4x4 Embroidery Machine With 67 Built-in Stitches, 70 Built-in Designs, 5 Lettering Fonts', 'Clover ""Shiro Tape Measure', 'Clover ""Shiro Tape Measure', 'Simplicity SideWinder Portable Bobbin Winder', 'Scotch Precision Ultra Edge Scissor, 8 Inch, White/Green (1458TG)', 'KING DO WAY 24 Assorted Colors Polyester Sewing Thread Spool 1000 Yards Each', 'Brother Project Runway CE7070PRW 70-Stitch Computerized Sewing Machine with Wide Table']",Brother XR9500PRW Project Runway Limited Edition Sewing Machine with 100 Built-in Stitches and Quilting Table,"[1640, 1162, 1162, 1347, 1083, 5475, 8176]",1359,"['<a_5><b_175><c_247>', '<a_15><b_35><c_145>', '<a_15><b_35><c_145>', '<a_34><b_239><c_94>', '<a_185><b_105><c_147>', '<a_236><b_101><c_134>', '<a_5><b_248><c_151>']",<a_5><b_142><c_47>
15707,A28302,"['Dritz 406 1/4-Inch by 10-Yard Wash Away Wonder Tape', 'E6000 5510310 Craft Adhesive Mini (4 Pack)', 'Yiyatoo Twin Stretch Machine Needle Double Twin Needles Pins (3 Size Mixed 2.0/90 3.0/90 4.0/90) 12- PACK', 'Sulky 12-Inch Sticky Fabri-Solvy Stabilizer', 'Graphite Transfer Paper - 9"" x 13"" - 25 Sheets - Waxed Carbon Paper for Tracing - MyArtscape (Black)', 'Darice Broad Point, Double Ended Tracing Stylus (1198-60)', 'Premium Life Sewing Machine Tweezers', 'Premium Life Sewing Machine Tweezers', ""The Original TULIPS 'BOBBIN HOLDER / CLAMP'...Keep bobbin thread tails under control' (12 Pieces)"", 'Clover 9579 No-Hassle Triangles Gauge']","ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)","[1432, 1154, 15700, 11763, 1606, 7670, 1224, 1224, 2899, 9137]",8324,"['<a_234><b_208><c_42>', '<a_201><b_214><c_238>', '<a_10><b_167><c_168>', '<a_77><b_151><c_135>', '<a_96><b_189><c_220>', '<a_29><b_218><c_230>', '<a_67><b_24><c_25>', '<a_67><b_24><c_25>', '<a_166><b_138><c_254>', '<a_78><b_135><c_128>']",<a_116><b_214><c_60>
15708,A28302,"['E6000 5510310 Craft Adhesive Mini (4 Pack)', 'Yiyatoo Twin Stretch Machine Needle Double Twin Needles Pins (3 Size Mixed 2.0/90 3.0/90 4.0/90) 12- PACK', 'Sulky 12-Inch Sticky Fabri-Solvy Stabilizer', 'Graphite Transfer Paper - 9"" x 13"" - 25 Sheets - Waxed Carbon Paper for Tracing - MyArtscape (Black)', 'Darice Broad Point, Double Ended Tracing Stylus (1198-60)', 'Premium Life Sewing Machine Tweezers', 'Premium Life Sewing Machine Tweezers', ""The Original TULIPS 'BOBBIN HOLDER / CLAMP'...Keep bobbin thread tails under control' (12 Pieces)"", 'Clover 9579 No-Hassle Triangles Gauge', 'ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)']",Jacksons Woodworks Medium Oak Tailors Clapper,"[1154, 15700, 11763, 1606, 7670, 1224, 1224, 2899, 9137, 8324]",3375,"['<a_201><b_214><c_238>', '<a_10><b_167><c_168>', '<a_77><b_151><c_135>', '<a_96><b_189><c_220>', '<a_29><b_218><c_230>', '<a_67><b_24><c_25>', '<a_67><b_24><c_25>', '<a_166><b_138><c_254>', '<a_78><b_135><c_128>', '<a_116><b_214><c_60>']",<a_156><b_38><c_71>
15709,A28329,"['Brother XR3774 Full-Featured Quilting Machine with 37 Stitches, 8 Sewing Feet, Wide Table, and Instructional DVD, Red', 'ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)', 'Dritz Magnetic Seam Guide', 'Dritz Magnetic Seam Guide', 'Fiskars 197990-1001 Easy Change Ergo Control Rotary Cutter, 45mm', 'Creative Grids 6.5"" Square Quilting Ruler Template [CGR6]', 'Creative Grids 6.5"" Square Quilting Ruler Template [CGR6]', 'Moda Fabrics Scrap Bag']","COATS & CLARK N574 Extra Strong Thread For Jeans, 70-Yard, Golden","[8948, 8324, 1180, 1180, 8701, 5059, 5059, 9979]",6572,"['<a_175><b_138><c_109>', '<a_116><b_214><c_60>', '<a_97><b_178><c_129>', '<a_97><b_178><c_129>', '<a_109><b_190><c_255>', '<a_212><b_49><c_249>', '<a_212><b_49><c_249>', '<a_211><b_103><c_253>']",<a_65><b_193><c_231>
15710,A28504,"['Crayola Jumbo Crayons  - 8 ct', 'Fiskars 12-83727097J Self Healing Rotary Cutting Mat, 24x36 Inch', 'Fiskars 12-83727097J Self Healing Rotary Cutting Mat, 24x36 Inch', 'Fiskars 01-005896 Titanium Rotary Blades, 60mm, 2 Pack', 'Fiskars 01-005875 Titanium Softgrip Comfort Loop Handle Rotary Cutter, 60mm']","Mod Podge Hot Glue Gun Finger Caps, Original Version","[80, 3391, 3391, 8226, 845]",5976,"['<a_204><b_188><c_218>', '<a_212><b_151><c_238>', '<a_212><b_151><c_238>', '<a_109><b_41><c_122>', '<a_109><b_190><c_204>']",<a_77><b_31><c_219>
15711,A28743,"['Art Alternatives Stumps and Tortillions, White', 'Prismacolor BLENDER PENCILS 6-Packs of 2 Pencils (12 Pencils Total)', 'Boye Crochet Dude Ergonomic Aluminum Crochet Handle (3421001)', 'Clover 336 Knitting Counter Kacha-Kacha', ""HiyaHiya Knitter's Safety Pins""]",Clover 614C Leather Coin Thimble,"[1207, 2561, 5576, 9645, 10086]",1450,"['<a_18><b_70><c_230>', '<a_76><b_184><c_89>', '<a_180><b_190><c_250>', '<a_34><b_35><c_200>', '<a_2><b_203><c_202>']",<a_230><b_16><c_204>
15712,A28743,"['Art Alternatives Stumps and Tortillions, White', 'Prismacolor BLENDER PENCILS 6-Packs of 2 Pencils (12 Pencils Total)', 'Boye Crochet Dude Ergonomic Aluminum Crochet Handle (3421001)', 'Clover 336 Knitting Counter Kacha-Kacha', ""HiyaHiya Knitter's Safety Pins"", 'Clover 614C Leather Coin Thimble']",Clover 614C Leather Coin Thimble,"[1207, 2561, 5576, 9645, 10086, 1450]",1450,"['<a_18><b_70><c_230>', '<a_76><b_184><c_89>', '<a_180><b_190><c_250>', '<a_34><b_35><c_200>', '<a_2><b_203><c_202>', '<a_230><b_16><c_204>']",<a_230><b_16><c_204>
15713,A29203,"['Pepperell TOOL01 Ezzzy-Jig Bracelet Maker-', 'Aketek Stainless Steel 550 Paracord Fid, Lacing, Stitching Needles (2pcs)', 'LIHAO 50 PCS 5/8"" Black Plastic Side Release Buckle for Paracord Bracelets', 'Beadalon Wire Rounder Burr Attachment Use with Battery Operated Bead Reamer and 16, 18 and Smaller Gauge Wires', 'Pandahall 20 Sets 8 Compartments Round Resin Storage Box Bead Organizer Display Containers, 105x105x28mm', 'Perler Beads Craft Bead Sweeper for Easy Clean Up', ""Creative Options 1363-85 Grab N' Go Rack System with Two No.2-3630 Deep Pro-Latch Organizers and One No.2-3650 Organizer, Magenta/Sparkle Gray"", 'Tulip Needle Company Fine Beading Awl with Cushion Grip, Mint', 'Darice Organizer NO Spill 32COMP 13.7X8.6X1 Clear', 'BEADNOVA 10pcs Gold Plated Multi Strand Slide Magnetic Tube Lock Clasp/Connectors for Jewelry Necklace Bracelet Making Findings']",LIHAO Mixed Aluminum Handle Crochet Hooks Knitting Knit Needles Weave Yarn Set- 22 pieces,"[4051, 3794, 6489, 6927, 2487, 6554, 3592, 19011, 469, 10087]",5890,"['<a_41><b_106><c_190>', '<a_32><b_91><c_220>', '<a_96><b_44><c_104>', '<a_156><b_150><c_156>', '<a_211><b_207><c_236>', '<a_166><b_184><c_119>', '<a_211><b_135><c_120>', '<a_156><b_73><c_202>', '<a_197><b_190><c_109>', '<a_163><b_58><c_114>']",<a_104><b_208><c_193>
15714,A29203,"['Aketek Stainless Steel 550 Paracord Fid, Lacing, Stitching Needles (2pcs)', 'LIHAO 50 PCS 5/8"" Black Plastic Side Release Buckle for Paracord Bracelets', 'Beadalon Wire Rounder Burr Attachment Use with Battery Operated Bead Reamer and 16, 18 and Smaller Gauge Wires', 'Pandahall 20 Sets 8 Compartments Round Resin Storage Box Bead Organizer Display Containers, 105x105x28mm', 'Perler Beads Craft Bead Sweeper for Easy Clean Up', ""Creative Options 1363-85 Grab N' Go Rack System with Two No.2-3630 Deep Pro-Latch Organizers and One No.2-3650 Organizer, Magenta/Sparkle Gray"", 'Tulip Needle Company Fine Beading Awl with Cushion Grip, Mint', 'Darice Organizer NO Spill 32COMP 13.7X8.6X1 Clear', 'BEADNOVA 10pcs Gold Plated Multi Strand Slide Magnetic Tube Lock Clasp/Connectors for Jewelry Necklace Bracelet Making Findings', 'LIHAO Mixed Aluminum Handle Crochet Hooks Knitting Knit Needles Weave Yarn Set- 22 pieces']",Bamboo Knitting Needles Set Knitting Needle Case Knitting Kits for Beginners,"[3794, 6489, 6927, 2487, 6554, 3592, 19011, 469, 10087, 5890]",11760,"['<a_32><b_91><c_220>', '<a_96><b_44><c_104>', '<a_156><b_150><c_156>', '<a_211><b_207><c_236>', '<a_166><b_184><c_119>', '<a_211><b_135><c_120>', '<a_156><b_73><c_202>', '<a_197><b_190><c_109>', '<a_163><b_58><c_114>', '<a_104><b_208><c_193>']",<a_236><b_70><c_193>
