,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
25241,A34179,"['Crafty Individuals CI-209 Unmounted Rubber Stamp, Winter Trees', ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", ""Aleene's Tack-It Over & Over Liquid Glue 4oz""]","Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4","[14637, 2804, 2804]",3392,"['<a_161><b_208><c_91>', '<a_166><b_39><c_19>', '<a_166><b_39><c_19>']",<a_159><b_214><c_157>
25242,A34179,"['Crafty Individuals CI-209 Unmounted Rubber Stamp, Winter Trees', ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", 'Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4']",Inkadinkado Embossing Magic,"[14637, 2804, 2804, 3392]",2167,"['<a_161><b_208><c_91>', '<a_166><b_39><c_19>', '<a_166><b_39><c_19>', '<a_159><b_214><c_157>']",<a_85><b_184><c_45>
25243,A34179,"['Crafty Individuals CI-209 Unmounted Rubber Stamp, Winter Trees', ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", 'Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', 'Inkadinkado Embossing Magic']","We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua","[14637, 2804, 2804, 3392, 2167]",1137,"['<a_161><b_208><c_91>', '<a_166><b_39><c_19>', '<a_166><b_39><c_19>', '<a_159><b_214><c_157>', '<a_85><b_184><c_45>']",<a_211><b_92><c_250>
25244,A34179,"['Crafty Individuals CI-209 Unmounted Rubber Stamp, Winter Trees', ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", 'Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', 'Inkadinkado Embossing Magic', 'We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua']","ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB","[14637, 2804, 2804, 3392, 2167, 1137]",3426,"['<a_161><b_208><c_91>', '<a_166><b_39><c_19>', '<a_166><b_39><c_19>', '<a_159><b_214><c_157>', '<a_85><b_184><c_45>', '<a_211><b_92><c_250>']",<a_176><b_176><c_114>
25245,A34179,"['Crafty Individuals CI-209 Unmounted Rubber Stamp, Winter Trees', ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", 'Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', 'Inkadinkado Embossing Magic', 'We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB']",Spellbinders n One Multipurpose Craft Tool,"[14637, 2804, 2804, 3392, 2167, 1137, 3426]",547,"['<a_161><b_208><c_91>', '<a_166><b_39><c_19>', '<a_166><b_39><c_19>', '<a_159><b_214><c_157>', '<a_85><b_184><c_45>', '<a_211><b_92><c_250>', '<a_176><b_176><c_114>']",<a_90><b_183><c_212>
25246,A34179,"['Crafty Individuals CI-209 Unmounted Rubber Stamp, Winter Trees', ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", 'Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', 'Inkadinkado Embossing Magic', 'We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB', 'Spellbinders n One Multipurpose Craft Tool']","Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack","[14637, 2804, 2804, 3392, 2167, 1137, 3426, 547]",3436,"['<a_161><b_208><c_91>', '<a_166><b_39><c_19>', '<a_166><b_39><c_19>', '<a_159><b_214><c_157>', '<a_85><b_184><c_45>', '<a_211><b_92><c_250>', '<a_176><b_176><c_114>', '<a_90><b_183><c_212>']",<a_190><b_58><c_190>
25247,A34179,"['Crafty Individuals CI-209 Unmounted Rubber Stamp, Winter Trees', ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", 'Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', 'Inkadinkado Embossing Magic', 'We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB', 'Spellbinders n One Multipurpose Craft Tool', 'Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack']",GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk,"[14637, 2804, 2804, 3392, 2167, 1137, 3426, 547, 3436]",8361,"['<a_161><b_208><c_91>', '<a_166><b_39><c_19>', '<a_166><b_39><c_19>', '<a_159><b_214><c_157>', '<a_85><b_184><c_45>', '<a_211><b_92><c_250>', '<a_176><b_176><c_114>', '<a_90><b_183><c_212>', '<a_190><b_58><c_190>']",<a_80><b_101><c_62>
25248,A34179,"['Crafty Individuals CI-209 Unmounted Rubber Stamp, Winter Trees', ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", 'Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', 'Inkadinkado Embossing Magic', 'We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB', 'Spellbinders n One Multipurpose Craft Tool', 'Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack', 'GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk']",DECORA 15pcs Ink Pads and Clear Stamps Work with Stamp Block,"[14637, 2804, 2804, 3392, 2167, 1137, 3426, 547, 3436, 8361]",735,"['<a_161><b_208><c_91>', '<a_166><b_39><c_19>', '<a_166><b_39><c_19>', '<a_159><b_214><c_157>', '<a_85><b_184><c_45>', '<a_211><b_92><c_250>', '<a_176><b_176><c_114>', '<a_90><b_183><c_212>', '<a_190><b_58><c_190>', '<a_80><b_101><c_62>']",<a_243><b_161><c_172>
25249,A34179,"[""Aleene's Tack-It Over & Over Liquid Glue 4oz"", ""Aleene's Tack-It Over & Over Liquid Glue 4oz"", 'Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', 'Inkadinkado Embossing Magic', 'We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB', 'Spellbinders n One Multipurpose Craft Tool', 'Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack', 'GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk', 'DECORA 15pcs Ink Pads and Clear Stamps Work with Stamp Block']",Ranger Emboss It Clear Embossing Ink Pad,"[2804, 2804, 3392, 2167, 1137, 3426, 547, 3436, 8361, 735]",957,"['<a_166><b_39><c_19>', '<a_166><b_39><c_19>', '<a_159><b_214><c_157>', '<a_85><b_184><c_45>', '<a_211><b_92><c_250>', '<a_176><b_176><c_114>', '<a_90><b_183><c_212>', '<a_190><b_58><c_190>', '<a_80><b_101><c_62>', '<a_243><b_161><c_172>']",<a_87><b_31><c_205>
25250,A34179,"[""Aleene's Tack-It Over & Over Liquid Glue 4oz"", 'Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', 'Inkadinkado Embossing Magic', 'We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB', 'Spellbinders n One Multipurpose Craft Tool', 'Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack', 'GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk', 'DECORA 15pcs Ink Pads and Clear Stamps Work with Stamp Block', 'Ranger Emboss It Clear Embossing Ink Pad']","Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear","[2804, 3392, 2167, 1137, 3426, 547, 3436, 8361, 735, 957]",3488,"['<a_166><b_39><c_19>', '<a_159><b_214><c_157>', '<a_85><b_184><c_45>', '<a_211><b_92><c_250>', '<a_176><b_176><c_114>', '<a_90><b_183><c_212>', '<a_190><b_58><c_190>', '<a_80><b_101><c_62>', '<a_243><b_161><c_172>', '<a_87><b_31><c_205>']",<a_152><b_151><c_174>
25251,A34179,"['Grafix Clear Craft Plastic .020 Thickness 12-Inch by 12-Inch, Pack of 4', 'Inkadinkado Embossing Magic', 'We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB', 'Spellbinders n One Multipurpose Craft Tool', 'Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack', 'GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk', 'DECORA 15pcs Ink Pads and Clear Stamps Work with Stamp Block', 'Ranger Emboss It Clear Embossing Ink Pad', 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear']",Stencil 6in x 6in Cherry Blossom,"[3392, 2167, 1137, 3426, 547, 3436, 8361, 735, 957, 3488]",1603,"['<a_159><b_214><c_157>', '<a_85><b_184><c_45>', '<a_211><b_92><c_250>', '<a_176><b_176><c_114>', '<a_90><b_183><c_212>', '<a_190><b_58><c_190>', '<a_80><b_101><c_62>', '<a_243><b_161><c_172>', '<a_87><b_31><c_205>', '<a_152><b_151><c_174>']",<a_69><b_188><c_67>
25252,A34179,"['Inkadinkado Embossing Magic', 'We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB', 'Spellbinders n One Multipurpose Craft Tool', 'Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack', 'GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk', 'DECORA 15pcs Ink Pads and Clear Stamps Work with Stamp Block', 'Ranger Emboss It Clear Embossing Ink Pad', 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear', 'Stencil 6in x 6in Cherry Blossom']",Cuttlebug Cutting Plate B 6x8 2/Pkg-,"[2167, 1137, 3426, 547, 3436, 8361, 735, 957, 3488, 1603]",12756,"['<a_85><b_184><c_45>', '<a_211><b_92><c_250>', '<a_176><b_176><c_114>', '<a_90><b_183><c_212>', '<a_190><b_58><c_190>', '<a_80><b_101><c_62>', '<a_243><b_161><c_172>', '<a_87><b_31><c_205>', '<a_152><b_151><c_174>', '<a_69><b_188><c_67>']",<a_114><b_167><c_250>
25253,A34179,"['We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB', 'Spellbinders n One Multipurpose Craft Tool', 'Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack', 'GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk', 'DECORA 15pcs Ink Pads and Clear Stamps Work with Stamp Block', 'Ranger Emboss It Clear Embossing Ink Pad', 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear', 'Stencil 6in x 6in Cherry Blossom', 'Cuttlebug Cutting Plate B 6x8 2/Pkg-']","STAMPENDOUS SSC1147 Perfectly Clear Stamp, 4 by 6-Inch, Tis Season","[1137, 3426, 547, 3436, 8361, 735, 957, 3488, 1603, 12756]",3401,"['<a_211><b_92><c_250>', '<a_176><b_176><c_114>', '<a_90><b_183><c_212>', '<a_190><b_58><c_190>', '<a_80><b_101><c_62>', '<a_243><b_161><c_172>', '<a_87><b_31><c_205>', '<a_152><b_151><c_174>', '<a_69><b_188><c_67>', '<a_114><b_167><c_250>']",<a_130><b_135><c_250>
25254,A34179,"['ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB', 'Spellbinders n One Multipurpose Craft Tool', 'Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack', 'GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk', 'DECORA 15pcs Ink Pads and Clear Stamps Work with Stamp Block', 'Ranger Emboss It Clear Embossing Ink Pad', 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear', 'Stencil 6in x 6in Cherry Blossom', 'Cuttlebug Cutting Plate B 6x8 2/Pkg-', 'STAMPENDOUS SSC1147 Perfectly Clear Stamp, 4 by 6-Inch, Tis Season']","We R Memory Keepers Magnetic Mat, Evolution Advanced","[3426, 547, 3436, 8361, 735, 957, 3488, 1603, 12756, 3401]",14450,"['<a_176><b_176><c_114>', '<a_90><b_183><c_212>', '<a_190><b_58><c_190>', '<a_80><b_101><c_62>', '<a_243><b_161><c_172>', '<a_87><b_31><c_205>', '<a_152><b_151><c_174>', '<a_69><b_188><c_67>', '<a_114><b_167><c_250>', '<a_130><b_135><c_250>']",<a_134><b_91><c_143>
25255,A34179,"['Spellbinders n One Multipurpose Craft Tool', 'Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack', 'GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk', 'DECORA 15pcs Ink Pads and Clear Stamps Work with Stamp Block', 'Ranger Emboss It Clear Embossing Ink Pad', 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear', 'Stencil 6in x 6in Cherry Blossom', 'Cuttlebug Cutting Plate B 6x8 2/Pkg-', 'STAMPENDOUS SSC1147 Perfectly Clear Stamp, 4 by 6-Inch, Tis Season', 'We R Memory Keepers Magnetic Mat, Evolution Advanced']",DECORA Merry Christmas Clear Stamps for Showing Your Best Christmas Wishes,"[547, 3436, 8361, 735, 957, 3488, 1603, 12756, 3401, 14450]",3041,"['<a_90><b_183><c_212>', '<a_190><b_58><c_190>', '<a_80><b_101><c_62>', '<a_243><b_161><c_172>', '<a_87><b_31><c_205>', '<a_152><b_151><c_174>', '<a_69><b_188><c_67>', '<a_114><b_167><c_250>', '<a_130><b_135><c_250>', '<a_134><b_91><c_143>']",<a_96><b_161><c_12>
25256,A34179,"['Sizzix 660978 Thinlits Die Set, Woodlands by Tim Holtz, 2/pack', 'GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk', 'DECORA 15pcs Ink Pads and Clear Stamps Work with Stamp Block', 'Ranger Emboss It Clear Embossing Ink Pad', 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear', 'Stencil 6in x 6in Cherry Blossom', 'Cuttlebug Cutting Plate B 6x8 2/Pkg-', 'STAMPENDOUS SSC1147 Perfectly Clear Stamp, 4 by 6-Inch, Tis Season', 'We R Memory Keepers Magnetic Mat, Evolution Advanced', 'DECORA Merry Christmas Clear Stamps for Showing Your Best Christmas Wishes']",100pcs aluminium Mixed Colors Flowers EYELET Scrapbooking CARD Hole LeatherCraft E099,"[3436, 8361, 735, 957, 3488, 1603, 12756, 3401, 14450, 3041]",6066,"['<a_190><b_58><c_190>', '<a_80><b_101><c_62>', '<a_243><b_161><c_172>', '<a_87><b_31><c_205>', '<a_152><b_151><c_174>', '<a_69><b_188><c_67>', '<a_114><b_167><c_250>', '<a_130><b_135><c_250>', '<a_134><b_91><c_143>', '<a_96><b_161><c_12>']",<a_228><b_228><c_114>
25257,A34251,"['Dritz 653111 Liquid Stitch 4Oz, 4-Ounce, Multicolor', 'OLFA Rotary Circle Cutter', 'Clover Loop Pressing Bars', ""Karen Kay Buckley KKB6823 's Perfect Circles"", 'ArtBin Thread Box- Super Satchel Storage Container with two removable trays for thread spools, 9002AB', 'Dritz 44153 Unique Stitch Fabric Glue, 1.25 oz', 'Brother CAMATP12 ScanNCut Low Tack Adhesive Mat 12 x 12 inch', 'Brother CM350 Electronic Cutting Machine, Scanncut2, 4.85&rdquo; LCD Touch Screen, Wireless Network Ready, 300 DPI Scanner, 631 Built-in Designs', 'Pellon Wonder Under Fusible Web Regular Weight-15""X2 Yards', 'Machingers Sewing Gloves Size Small to Medium MACHINGERS-S/M']","Warm Company Steam-A-Seam Lite 2 Double Stick Fusible Web 9""X12"" Sheets 5/Pkg (2 Pack)","[1259, 4590, 10008, 8149, 1843, 9386, 761, 14624, 10931, 1092]",10650,"['<a_1><b_92><c_231>', '<a_142><b_20><c_230>', '<a_42><b_205><c_80>', '<a_212><b_207><c_121>', '<a_15><b_184><c_237>', '<a_153><b_62><c_109>', '<a_172><b_190><c_77>', '<a_24><b_217><c_213>', '<a_160><b_223><c_25>', '<a_65><b_159><c_202>']",<a_185><b_25><c_135>
25258,A34485,"['Dimensions Needlecrafts Counted Cross Stitch, Aurora Cabin', 'Dimensions 91433 Paint By Number Kit, Summer Cottage, 16-Inch-by-20-Inch', 'Dimensions 91433 Paint By Number Kit, Summer Cottage, 16-Inch-by-20-Inch', 'Smart Color Art 100 Colors Gel Pens Set for Adult Coloring Books Drawing Painting Writing', 'Artlicious - ULTIMATE 100 Unique Gel Pens Set - Non Toxic & Acid Free - Ideal for Coloring Books']","Singer 00056 Plastic Needle Threaders, 3-Count,","[8641, 8914, 8914, 5265, 5272]",4135,"['<a_120><b_32><c_143>', '<a_120><b_120><c_114>', '<a_120><b_120><c_114>', '<a_243><b_218><c_202>', '<a_96><b_101><c_135>']",<a_97><b_190><c_124>
25259,A35479,"['Technique Tuesday Clear Stamps 2""X2.5""-Merry Christmas Snowflake Seal', 'Penny Black 30-146 Clear Stamp, Loads of Love', 'Sizzix Framelits Die Set 5/PK - Hearts, Scallop', 'Spellbinders S2-082 Shapeabilities Die D-Lites, Sentiments One', 'Spellbinders n One Multipurpose Craft Tool', 'Spellbinders Shapeabilities Die D-Lites, Holiday Sentiments - S2-118', 'MSE Y217 St. Patrick\'s Day My Sentiments Stamps Sheet, 4 by 6"", Clear', 'Sizzix Framelits Die Set 4/PK - Ovals, Scallop', 'Spellbinders Shapeabilities Die Templates, Celebration 2 - IN-037', 'Sizzix 660663 Thinlits Die Set, Phrase, Winter Wishes & Snowflakes, 2/pack']","Ad-Tech Permanent Crafter's Tape, 0.31 by 315-Inch, 4 Per Package","[12297, 14069, 3440, 11924, 547, 7368, 15096, 5751, 3443, 13661]",4825,"['<a_130><b_101><c_221>', '<a_118><b_58><c_77>', '<a_239><b_103><c_27>', '<a_56><b_184><c_243>', '<a_90><b_183><c_212>', '<a_78><b_218><c_243>', '<a_130><b_82><c_253>', '<a_239><b_20><c_129>', '<a_78><b_218><c_243>', '<a_190><b_58><c_190>']",<a_234><b_224><c_45>
25260,A35653,"['Pentel Arts Aquash Fine Point Water Brush, Medium (FRHMBP)', 'Art Alternatives Sandpaper Pencil Pointer, Brown', 'Art Alternatives Stumps and Tortillions, White', 'Martha Stewart Crafts Iridescent Glitter 12-Pack: Vintage Leaf Glitter', 'Prima Marketing 584252 Watercolor Confections: The Classics', 'Prima Marketing Tropical Watercolor Confections', 'Prima Marketing Watercolor Confections Decadent Pies']","Judikins GP005 Diamond Glaze, 2-Ounce","[1822, 5708, 1207, 3376, 2379, 57, 1927]",2661,"['<a_75><b_117><c_19>', '<a_87><b_208><c_202>', '<a_18><b_70><c_230>', '<a_98><b_92><c_192>', '<a_39><b_125><c_114>', '<a_184><b_95><c_182>', '<a_184><b_95><c_182>']",<a_128><b_6><c_34>
25261,A35768,"['Sizzix Accessory - Cutting Pads, Standard, 1 Pair']","DecoArt 16-Ounce Decoupage Glue, Matte Finish",[603],1014,['<a_172><b_58><c_250>'],<a_140><b_49><c_87>
25262,A35768,"['Sizzix Accessory - Cutting Pads, Standard, 1 Pair', 'DecoArt 16-Ounce Decoupage Glue, Matte Finish']","Deco Art Media Medium Matte, 4 oz","[603, 1014]",12742,"['<a_172><b_58><c_250>', '<a_140><b_49><c_87>']",<a_61><b_207><c_157>
25263,A35768,"['Sizzix Accessory - Cutting Pads, Standard, 1 Pair', 'DecoArt 16-Ounce Decoupage Glue, Matte Finish', 'Deco Art Media Medium Matte, 4 oz']","Ephemera Pack by Tim Holtz Idea-ology, Emporium, 70 Pieces, Assorted, TH93189","[603, 1014, 12742]",2980,"['<a_172><b_58><c_250>', '<a_140><b_49><c_87>', '<a_61><b_207><c_157>']",<a_90><b_152><c_121>
25264,A36321,"['Fiskars 8-Inch Donna Dewberry Collection Classic Bent Scissors', 'Bracelet T-Bar Jewelry Display Black Velvet', 'Darice 1999-084 3-Dimensional Velvet Jewelry Stand, 9-Inch, Black', 'Darice 1999-084BUR Burlap Bust Jewelry Stand, 9-Inch', 'Beadaholique Jewelry Display Black Carrying Case w/Wheels & Handle']",12in Designer Paper Mad for Plaid (Style may vary),"[6631, 13831, 2674, 2675, 14672]",7151,"['<a_42><b_152><c_180>', '<a_220><b_20><c_221>', '<a_197><b_65><c_5>', '<a_168><b_159><c_61>', '<a_15><b_193><c_141>']",<a_80><b_199><c_157>
25265,A36468,"['Simplicity SideWinder Portable Bobbin Winder', 'SA Curve Pattern Drafter ruler 5/8ths inch wide', 'Fairgate Curve Stick 24 Inch', 'Original Perfect Pleater 8 inch x 11 inch Knife Pleat Board', 'Spellbinders n One Multipurpose Craft Tool', ""Spellbinders T003 Tool 'n' One Stylus Tips""]","Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear","[1347, 17591, 6607, 17885, 547, 15840]",3488,"['<a_34><b_239><c_94>', '<a_50><b_153><c_230>', '<a_206><b_39><c_120>', '<a_156><b_208><c_219>', '<a_90><b_183><c_212>', '<a_56><b_239><c_180>']",<a_152><b_151><c_174>
25266,A36468,"['Simplicity SideWinder Portable Bobbin Winder', 'SA Curve Pattern Drafter ruler 5/8ths inch wide', 'Fairgate Curve Stick 24 Inch', 'Original Perfect Pleater 8 inch x 11 inch Knife Pleat Board', 'Spellbinders n One Multipurpose Craft Tool', ""Spellbinders T003 Tool 'n' One Stylus Tips"", 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear']","Euro-Notions Universal Machine Needles"" />","[1347, 17591, 6607, 17885, 547, 15840, 3488]",902,"['<a_34><b_239><c_94>', '<a_50><b_153><c_230>', '<a_206><b_39><c_120>', '<a_156><b_208><c_219>', '<a_90><b_183><c_212>', '<a_56><b_239><c_180>', '<a_152><b_151><c_174>']",<a_154><b_58><c_108>
25267,A36468,"['Simplicity SideWinder Portable Bobbin Winder', 'SA Curve Pattern Drafter ruler 5/8ths inch wide', 'Fairgate Curve Stick 24 Inch', 'Original Perfect Pleater 8 inch x 11 inch Knife Pleat Board', 'Spellbinders n One Multipurpose Craft Tool', ""Spellbinders T003 Tool 'n' One Stylus Tips"", 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear', 'Euro-Notions Universal Machine Needles"" />']","Brother Sewing Machine, XM1010, 10-Stitch Sewing Machine, Portable Sewing Machine, 10 Built-in Stitches, 4 Included Sewing Feet, 25-Year Limited Warranty","[1347, 17591, 6607, 17885, 547, 15840, 3488, 902]",6775,"['<a_34><b_239><c_94>', '<a_50><b_153><c_230>', '<a_206><b_39><c_120>', '<a_156><b_208><c_219>', '<a_90><b_183><c_212>', '<a_56><b_239><c_180>', '<a_152><b_151><c_174>', '<a_154><b_58><c_108>']",<a_175><b_135><c_1>
25268,A36468,"['Simplicity SideWinder Portable Bobbin Winder', 'SA Curve Pattern Drafter ruler 5/8ths inch wide', 'Fairgate Curve Stick 24 Inch', 'Original Perfect Pleater 8 inch x 11 inch Knife Pleat Board', 'Spellbinders n One Multipurpose Craft Tool', ""Spellbinders T003 Tool 'n' One Stylus Tips"", 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear', 'Euro-Notions Universal Machine Needles"" />', 'Brother Sewing Machine, XM1010, 10-Stitch Sewing Machine, Portable Sewing Machine, 10 Built-in Stitches, 4 Included Sewing Feet, 25-Year Limited Warranty']","Spellbinders Shapeabilities Dies, Crosses","[1347, 17591, 6607, 17885, 547, 15840, 3488, 902, 6775]",7345,"['<a_34><b_239><c_94>', '<a_50><b_153><c_230>', '<a_206><b_39><c_120>', '<a_156><b_208><c_219>', '<a_90><b_183><c_212>', '<a_56><b_239><c_180>', '<a_152><b_151><c_174>', '<a_154><b_58><c_108>', '<a_175><b_135><c_1>']",<a_56><b_49><c_87>
25269,A36468,"['Simplicity SideWinder Portable Bobbin Winder', 'SA Curve Pattern Drafter ruler 5/8ths inch wide', 'Fairgate Curve Stick 24 Inch', 'Original Perfect Pleater 8 inch x 11 inch Knife Pleat Board', 'Spellbinders n One Multipurpose Craft Tool', ""Spellbinders T003 Tool 'n' One Stylus Tips"", 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear', 'Euro-Notions Universal Machine Needles"" />', 'Brother Sewing Machine, XM1010, 10-Stitch Sewing Machine, Portable Sewing Machine, 10 Built-in Stitches, 4 Included Sewing Feet, 25-Year Limited Warranty', 'Spellbinders Shapeabilities Dies, Crosses']","Ranger Embossing Powder, .56 Ounce Jar, Super Fine Black","[1347, 17591, 6607, 17885, 547, 15840, 3488, 902, 6775, 7345]",5118,"['<a_34><b_239><c_94>', '<a_50><b_153><c_230>', '<a_206><b_39><c_120>', '<a_156><b_208><c_219>', '<a_90><b_183><c_212>', '<a_56><b_239><c_180>', '<a_152><b_151><c_174>', '<a_154><b_58><c_108>', '<a_175><b_135><c_1>', '<a_56><b_49><c_87>']",<a_12><b_195><c_45>
25270,A36468,"['SA Curve Pattern Drafter ruler 5/8ths inch wide', 'Fairgate Curve Stick 24 Inch', 'Original Perfect Pleater 8 inch x 11 inch Knife Pleat Board', 'Spellbinders n One Multipurpose Craft Tool', ""Spellbinders T003 Tool 'n' One Stylus Tips"", 'Ranger EMP20653 Inkssentials Embossing Pens, 2-Pack, Black And Clear', 'Euro-Notions Universal Machine Needles"" />', 'Brother Sewing Machine, XM1010, 10-Stitch Sewing Machine, Portable Sewing Machine, 10 Built-in Stitches, 4 Included Sewing Feet, 25-Year Limited Warranty', 'Spellbinders Shapeabilities Dies, Crosses', 'Ranger Embossing Powder, .56 Ounce Jar, Super Fine Black']","Elizabeth Craft Designs Clear Double-Sided Adhesive Roll, 10mm/.4-Inch by 27-Yard","[17591, 6607, 17885, 547, 15840, 3488, 902, 6775, 7345, 5118]",5080,"['<a_50><b_153><c_230>', '<a_206><b_39><c_120>', '<a_156><b_208><c_219>', '<a_90><b_183><c_212>', '<a_56><b_239><c_180>', '<a_152><b_151><c_174>', '<a_154><b_58><c_108>', '<a_175><b_135><c_1>', '<a_56><b_49><c_87>', '<a_12><b_195><c_45>']",<a_234><b_73><c_192>
25271,A36621,"['Yasutomo NPWC21 Pearlescent Watercolor Set, 21-Colors', 'ArtBin Magnetic Die Storage Case - Clear Storage Container, 6978AB']","Cricut Strong Grip Mat, 12""x12"", 1 Mat","[929, 3426]",14032,"['<a_149><b_244><c_212>', '<a_176><b_176><c_114>']",<a_191><b_91><c_254>
