,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
11081,A12530,"['Jack Richeson 420716 12-Well Porcelain Mini Mixing Tray Palette with Cover', 'Art Alternatives Pocket Watercolor Set of 18 Half Pans of Brilliant Transparent Paint and 1 Round Brush', ""Crafter's Companion SPECN-DARKS24 Spectrum Noir Markers-24 Pc-Darks Alcohol Marker Set"", 'Tombow Dual Brush Pen Art Markers, Black N15, 6-Pack', 'Buddha Board Enso: Water Drawing, Painting & Writing Board with Water Brush']",Sugru Moldable Glue - Original Formula - Black & White 8-Pack,"[948, 3367, 12593, 13285, 17120]",3588,"['<a_45><b_103><c_171>', '<a_18><b_189><c_13>', '<a_76><b_101><c_151>', '<a_76><b_195><c_4>', '<a_45><b_217><c_240>']",<a_245><b_41><c_251>
11082,A12530,"['Jack Richeson 420716 12-Well Porcelain Mini Mixing Tray Palette with Cover', 'Art Alternatives Pocket Watercolor Set of 18 Half Pans of Brilliant Transparent Paint and 1 Round Brush', ""Crafter's Companion SPECN-DARKS24 Spectrum Noir Markers-24 Pc-Darks Alcohol Marker Set"", 'Tombow Dual Brush Pen Art Markers, Black N15, 6-Pack', 'Buddha Board Enso: Water Drawing, Painting & Writing Board with Water Brush', 'Sugru Moldable Glue - Original Formula - Black & White 8-Pack']",Sugru Moldable Glue - Original Formula - New Colours 8-Pack,"[948, 3367, 12593, 13285, 17120, 3588]",3589,"['<a_45><b_103><c_171>', '<a_18><b_189><c_13>', '<a_76><b_101><c_151>', '<a_76><b_195><c_4>', '<a_45><b_217><c_240>', '<a_245><b_41><c_251>']",<a_158><b_133><c_107>
11083,A12882,"['Brother LS2125i Easy-to-Use, Everyday Sewing Machine with 10 stitches including Blind Hem and Zigzag, and 4-Step Auto Buttonhole', 'Polyform Sculpey Original Polymer Clay, 1.75-Pound, White', 'Polyform Sculpey Original Polymer Clay, 1.75-Pound, White']",Fiskars 85167097J Manual Rotary Craft hand Drill,"[2906, 2215, 2215]",3983,"['<a_175><b_214><c_109>', '<a_40><b_184><c_109>', '<a_40><b_184><c_109>']",<a_187><b_106><c_202>
11084,A12978,"['Little Foot TPT That Purple Thang-', 'Aurifil A1050-2024 Mako Cotton Thread Solid 50WT 1422Yds White', 'HeatnBond UltraHold Iron-On Adhesive Value Pack, 17 Inches x 5 Yards', 'HeatnBond UltraHold Iron-On Adhesive Value Pack, 17 Inches x 5 Yards', 'Clover 9506 5 In 1 Sliding Gauge with Nancy Zieman', '10 Yards of Thread Net for Sewing Embroidery Spools by SMB Always', 'Beacon Fabri-Tac Permanent Adhesive, 4-Ounce (FT4D)', 'Beacon Fabri-Tac Permanent Adhesive, 4-Ounce (FT4D)', 'Simpli-EZ 8829425 Jelly Roll Ruler Quilting Tool, 5-Inch by 10-Inch', 'Fabri-Quilt Nylon Rip Stop White Fabric by The Yard']","OLFA 45mm Rotary Blades, 5-pack","[20, 4853, 2126, 2126, 945, 2806, 1316, 1316, 90, 9992]",1555,"['<a_34><b_208><c_218>', '<a_51><b_106><c_230>', '<a_65><b_56><c_254>', '<a_65><b_56><c_254>', '<a_212><b_70><c_155>', '<a_67><b_49><c_101>', '<a_77><b_205><c_120>', '<a_77><b_205><c_120>', '<a_134><b_6><c_101>', '<a_108><b_208><c_25>']",<a_142><b_159><c_190>
11085,A13641,"['Magnetic Pin Cushion, Colors May Vary', 'ChiaoGoo Circular 16-inch (41cm) Bamboo Dark Patina Knitting Needle; Size US 10.5 (6.5mm) 2016-10.5', 'Clover 700-G Quick Fusible Bias Tape, 1/4-Inch Wide by 11-Yard, Gold Lame', 'Clover 700-G Quick Fusible Bias Tape, 1/4-Inch Wide by 11-Yard, Gold Lame']","25 Personalized 100% Woven Sewing Labels 1/2"" Wide","[6893, 4600, 11479, 11479]",11392,"['<a_255><b_207><c_6>', '<a_150><b_188><c_103>', '<a_65><b_20><c_157>', '<a_65><b_20><c_157>']",<a_137><b_49><c_190>
11086,A14193,"['Singer 12-Dial Adjustable Dress Form, Large Red', 'SALE 9"" Zipper YKK Color 501 White #3 Skirt & Dress (25 Zippers / Pack)']","Fiskars 12-83727097J Self Healing Rotary Cutting Mat, 24x36 Inch","[4900, 15876]",3391,"['<a_197><b_242><c_129>', '<a_180><b_52><c_255>']",<a_212><b_151><c_238>
11087,A14193,"['Singer 12-Dial Adjustable Dress Form, Large Red', 'SALE 9"" Zipper YKK Color 501 White #3 Skirt & Dress (25 Zippers / Pack)', 'Fiskars 12-83727097J Self Healing Rotary Cutting Mat, 24x36 Inch']","Fiskars 12-83727097J Self Healing Rotary Cutting Mat, 24x36 Inch","[4900, 15876, 3391]",3391,"['<a_197><b_242><c_129>', '<a_180><b_52><c_255>', '<a_212><b_151><c_238>']",<a_212><b_151><c_238>
11088,A14193,"['Singer 12-Dial Adjustable Dress Form, Large Red', 'SALE 9"" Zipper YKK Color 501 White #3 Skirt & Dress (25 Zippers / Pack)', 'Fiskars 12-83727097J Self Healing Rotary Cutting Mat, 24x36 Inch', 'Fiskars 12-83727097J Self Healing Rotary Cutting Mat, 24x36 Inch']",Omnigrid 6-Inch-by-24-Inch Quilter's Ruler,"[4900, 15876, 3391, 3391]",76,"['<a_197><b_242><c_129>', '<a_180><b_52><c_255>', '<a_212><b_151><c_238>', '<a_212><b_151><c_238>']",<a_212><b_212><c_114>
11089,A14616,"['Liquitex BASICS Acrylic Paint Set, 4 Ounce Tubes, Assorted Color, Set of 6', 'Liquitex Gloss Acrylic Fluid Medium and Varnish, 8-oz', 'Nasco 1100424 Fine Arts Unprimed Cotton Canvas Roll, 6 yds x 62']","Jacquard Lumiere Metallic Acrylic Paint 2.25 Ounces-Hi Lite Blue"" />","[714, 984, 2260]",688,"['<a_184><b_184><c_139>', '<a_184><b_39><c_104>', '<a_51><b_20><c_177>']",<a_61><b_82><c_60>
11090,A14813,"['13 inches Wooden Manikin - Posable Drawing Sketching Model with Stand', 'GHB 72 Pcs Sketching and Drawing Pencils Set Graphite Charcoal Pencils Set Professional Art Set', 'Pro Art 3078 18-Piece Sketch/Draw Pencil Set', 'General 33-Piece Classic Charcoal Drawing Set', 'General 33-Piece Classic Charcoal Drawing Set', 'Koh-I-Noor Progresso Woodless Colored 24-Pencil Set, Assorted Colored Pencils (FA8758.24)', ""Artist's Choice 120-Pack Colored Pencils""]","Pentel Arts Oil Pastel Set, 5/16 x 2-7/16 Inch, Assorted Colors, Set of 36","[14072, 12201, 1670, 3858, 3858, 2462, 3466]",1206,"['<a_209><b_38><c_218>', '<a_110><b_190><c_77>', '<a_45><b_70><c_135>', '<a_87><b_38><c_190>', '<a_87><b_38><c_190>', '<a_149><b_189><c_147>', '<a_11><b_101><c_202>']",<a_18><b_211><c_177>
11091,A14813,"['13 inches Wooden Manikin - Posable Drawing Sketching Model with Stand', 'GHB 72 Pcs Sketching and Drawing Pencils Set Graphite Charcoal Pencils Set Professional Art Set', 'Pro Art 3078 18-Piece Sketch/Draw Pencil Set', 'General 33-Piece Classic Charcoal Drawing Set', 'General 33-Piece Classic Charcoal Drawing Set', 'Koh-I-Noor Progresso Woodless Colored 24-Pencil Set, Assorted Colored Pencils (FA8758.24)', ""Artist's Choice 120-Pack Colored Pencils"", 'Pentel Arts Oil Pastel Set, 5/16 x 2-7/16 Inch, Assorted Colors, Set of 36']","Pentel Arts Oil Pastel Set, 5/16 x 2-7/16 Inch, Assorted Colors, Set of 36","[14072, 12201, 1670, 3858, 3858, 2462, 3466, 1206]",1206,"['<a_209><b_38><c_218>', '<a_110><b_190><c_77>', '<a_45><b_70><c_135>', '<a_87><b_38><c_190>', '<a_87><b_38><c_190>', '<a_149><b_189><c_147>', '<a_11><b_101><c_202>', '<a_18><b_211><c_177>']",<a_18><b_211><c_177>
11092,A15977,"['Rit All-Purpose Powder Dye, Sunshine Orange', '50 Bead Tips Clamshell Silver Plated Bead Stringing Parts', 'Rit All-Purpose Powder Dye, Dark Brown', 'OrangeTag Natural Peacock Feathers 30-35 inches Long (20 pcs per bundle)', 'Tulip 41404 Dimensional Fabric Paint 4oz Slick Pink', 'WEN 21C Variable Speed Electric Engraver Kit with Stencils', 'FolkArt Painting Stencil, 30621 Dragonflies']","Liquitex BASICS Acrylic Paint 118 ml. 4 oz  tube, Raw Sienna","[699, 7563, 700, 16258, 3599, 10801, 14485]",2331,"['<a_197><b_214><c_101>', '<a_225><b_208><c_102>', '<a_197><b_214><c_101>', '<a_129><b_103><c_93>', '<a_128><b_91><c_25>', '<a_24><b_190><c_91>', '<a_46><b_46><c_64>']",<a_184><b_184><c_104>
11093,A16463,"['Winsor & Newton Drawing Ink Bottle, 30ml, Gold', 'Yasutomo KY6 Sumi Ink, 6 oz, Black', 'Darice 1999-084 3-Dimensional Velvet Jewelry Stand, 9-Inch, Black', 'Darice 1999-084BUR Burlap Bust Jewelry Stand, 9-Inch', 'ME456 A4 LED Light Box 9x12 Inch Light Pad Only 5mm Ultra-thin USB Power Light Table for Tracing', 'Yasutomo CG18 Sumi Ink, 180ml']",Dritz Magnetic Seam Guide,"[2247, 3110, 2674, 2675, 1608, 15857]",1180,"['<a_184><b_70><c_29>', '<a_12><b_244><c_83>', '<a_197><b_65><c_5>', '<a_168><b_159><c_61>', '<a_207><b_184><c_188>', '<a_17><b_92><c_129>']",<a_97><b_178><c_129>
11094,A16463,"['Winsor & Newton Drawing Ink Bottle, 30ml, Gold', 'Yasutomo KY6 Sumi Ink, 6 oz, Black', 'Darice 1999-084 3-Dimensional Velvet Jewelry Stand, 9-Inch, Black', 'Darice 1999-084BUR Burlap Bust Jewelry Stand, 9-Inch', 'ME456 A4 LED Light Box 9x12 Inch Light Pad Only 5mm Ultra-thin USB Power Light Table for Tracing', 'Yasutomo CG18 Sumi Ink, 180ml', 'Dritz Magnetic Seam Guide']",Dritz Magnetic Seam Guide,"[2247, 3110, 2674, 2675, 1608, 15857, 1180]",1180,"['<a_184><b_70><c_29>', '<a_12><b_244><c_83>', '<a_197><b_65><c_5>', '<a_168><b_159><c_61>', '<a_207><b_184><c_188>', '<a_17><b_92><c_129>', '<a_97><b_178><c_129>']",<a_97><b_178><c_129>
11095,A16511,"['Strathmore 59-803 Translucent Vellum Inkjet Paper, 8.5""x11"", 20 Sheets', 'ZXUY 1 X Pattern Notcher', 'ZXUY 1 X Pattern Notcher', 'Beemoon Jewelry Magnifier, 30 X 60X Illuminated Jewelry Loupe for Gems Jewelry Rocks Stamps Coins Watches Antiques Models Photos', '50 pk Metal Bobbins 45785 - Singer Featherweight']",Beige Flower Neckline Lace Collar Charming Sewing Applique,"[6416, 1991, 1991, 6892, 8220]",14929,"['<a_75><b_118><c_238>', '<a_34><b_106><c_4>', '<a_34><b_106><c_4>', '<a_231><b_163><c_99>', '<a_74><b_138><c_101>']",<a_207><b_207><c_126>
11096,A17084,"['Derwent Colored Pencils, ColourSoft Pencils, Drawing, Art, Metal Tin, 24 Count (0701027)', 'Stanwood Needlecraft Large Metal Yarn/Fiber/Wool/String Ball Winder, 10-Ounce', 'Sparco SPR01796 Heavy-Duty Adjustable 9/32"" 3-Hole Punch', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black', 'Red Heart Super Saver Yarn Black E300-312 - 3 PACK', 'Red Heart Super Saver Yarn Black E300-312 - 3 PACK']","Boye Aluminum Crochet Hook Set, Sizes J-N","[209, 1238, 828, 3355, 3355, 9291, 9291]",3694,"['<a_45><b_49><c_59>', '<a_92><b_82><c_172>', '<a_119><b_118><c_190>', '<a_202><b_167><c_101>', '<a_202><b_167><c_101>', '<a_199><b_135><c_114>', '<a_199><b_135><c_114>']",<a_255><b_209><c_250>
11097,A17085,"['Books by Hand Bone Folder', 'Prismacolor Premier Double-Ended Art Marker Carrying Case', 'Fabriano Artistico 140 lb. Hot Press 25 Sheet Block 5x7"" - Traditional White', 'ArtBin  1-Compartment Prism Box- Clear Art/ Craft Storage Container, 1100AB', 'VIAHART Stylo Glass Dip Pen', 'Derwent Battery Operated Eraser, Artist Tool, Drawing, Art Supplies (2301931)', 'Prima Marketing Watercolor Confections Decadent Pies', 'REED LEATHER HIDES - COW SKINS VARIOUS COLORS & SIZES (10 Square Foot, BROWN)', 'REED LEATHER HIDES - COW SKINS VARIOUS COLORS & SIZES (20 Square Foot, NAVY)', 'me & my BIG ideas Striped Storage Case Planner']","Dritz 55415-9 Adult Knitted Cuff, White, 2-Pack","[915, 2450, 2724, 8337, 5710, 1621, 1927, 892, 893, 17111]",15708,"['<a_29><b_6><c_58>', '<a_94><b_135><c_151>', '<a_227><b_127><c_230>', '<a_176><b_73><c_19>', '<a_16><b_195><c_73>', '<a_45><b_159><c_114>', '<a_184><b_95><c_182>', '<a_11><b_11><c_6>', '<a_11><b_132><c_4>', '<a_217><b_205><c_150>']",<a_119><b_115><c_101>
11098,A17098,"['ColorBox Full Size Pigment Ink Pad: Frost White', 'Sakura Quickie Glue Roller Pens, Removable/Permanent, 2-Pack', 'Silhouette Vellum Paper for Scrapbooking', 'Spellbinders S1-008 Die D-Lites Smile Etched/Wafer Thin Dies']","CottageCutz CCE131 Elites Die Cuts, 1 by 2.5-Inch, Elegant Champagne Glass","[3108, 17163, 5115, 1725]",7367,"['<a_85><b_41><c_91>', '<a_152><b_16><c_102>', '<a_83><b_16><c_212>', '<a_56><b_152><c_102>']",<a_147><b_73><c_104>
11099,A17343,"['SE DD312 12-Piece Stainless Steel Wax Carvers Set', 'Polyform Super Sculpey Firm Oven Bake Clay, Gray, 1lb', 'Beadsmith 18-Gauge Aluminum Craft Wire, 39-Feet, Silver', ""Laguna Clay's WED Clay (EM-217) - 50lbs"", 'Color Applicators - Color Shaping Tools', 'Supernatural Inspired Bracelet,retro Bronze Pentagram Pendant,brown Rope Bracelet', 'General Pencil GEN-570PC Powdered Charcoal, 6 oz/177ml']",Copic Premium Artist Markers - 72 color Set A - Intermediate Level,"[820, 10179, 3219, 14408, 3159, 10115, 2209]",1668,"['<a_24><b_150><c_192>', '<a_104><b_127><c_222>', '<a_200><b_58><c_168>', '<a_40><b_103><c_82>', '<a_197><b_151><c_151>', '<a_168><b_82><c_82>', '<a_12><b_35><c_213>']",<a_213><b_205><c_27>
11100,A17343,"['SE DD312 12-Piece Stainless Steel Wax Carvers Set', 'Polyform Super Sculpey Firm Oven Bake Clay, Gray, 1lb', 'Beadsmith 18-Gauge Aluminum Craft Wire, 39-Feet, Silver', ""Laguna Clay's WED Clay (EM-217) - 50lbs"", 'Color Applicators - Color Shaping Tools', 'Supernatural Inspired Bracelet,retro Bronze Pentagram Pendant,brown Rope Bracelet', 'General Pencil GEN-570PC Powdered Charcoal, 6 oz/177ml', 'Copic Premium Artist Markers - 72 color Set A - Intermediate Level']","Aunt Martha's 8.5-Inch by 12-Inch Tracing Paper, 50-Sheet","[820, 10179, 3219, 14408, 3159, 10115, 2209, 1668]",6369,"['<a_24><b_150><c_192>', '<a_104><b_127><c_222>', '<a_200><b_58><c_168>', '<a_40><b_103><c_82>', '<a_197><b_151><c_151>', '<a_168><b_82><c_82>', '<a_12><b_35><c_213>', '<a_213><b_205><c_27>']",<a_194><b_224><c_253>
11101,A17343,"['SE DD312 12-Piece Stainless Steel Wax Carvers Set', 'Polyform Super Sculpey Firm Oven Bake Clay, Gray, 1lb', 'Beadsmith 18-Gauge Aluminum Craft Wire, 39-Feet, Silver', ""Laguna Clay's WED Clay (EM-217) - 50lbs"", 'Color Applicators - Color Shaping Tools', 'Supernatural Inspired Bracelet,retro Bronze Pentagram Pendant,brown Rope Bracelet', 'General Pencil GEN-570PC Powdered Charcoal, 6 oz/177ml', 'Copic Premium Artist Markers - 72 color Set A - Intermediate Level', ""Aunt Martha's 8.5-Inch by 12-Inch Tracing Paper, 50-Sheet""]","Aunt Martha's 8.5-Inch by 12-Inch Tracing Paper, 50-Sheet","[820, 10179, 3219, 14408, 3159, 10115, 2209, 1668, 6369]",6369,"['<a_24><b_150><c_192>', '<a_104><b_127><c_222>', '<a_200><b_58><c_168>', '<a_40><b_103><c_82>', '<a_197><b_151><c_151>', '<a_168><b_82><c_82>', '<a_12><b_35><c_213>', '<a_213><b_205><c_27>', '<a_194><b_224><c_253>']",<a_194><b_224><c_253>
11102,A17343,"['SE DD312 12-Piece Stainless Steel Wax Carvers Set', 'Polyform Super Sculpey Firm Oven Bake Clay, Gray, 1lb', 'Beadsmith 18-Gauge Aluminum Craft Wire, 39-Feet, Silver', ""Laguna Clay's WED Clay (EM-217) - 50lbs"", 'Color Applicators - Color Shaping Tools', 'Supernatural Inspired Bracelet,retro Bronze Pentagram Pendant,brown Rope Bracelet', 'General Pencil GEN-570PC Powdered Charcoal, 6 oz/177ml', 'Copic Premium Artist Markers - 72 color Set A - Intermediate Level', ""Aunt Martha's 8.5-Inch by 12-Inch Tracing Paper, 50-Sheet"", ""Aunt Martha's 8.5-Inch by 12-Inch Tracing Paper, 50-Sheet""]",Leda Art Supply The Perfect Premium Medium Sketch Book (8.25 x 5.5) 160 Tear Resistant Pages,"[820, 10179, 3219, 14408, 3159, 10115, 2209, 1668, 6369, 6369]",10237,"['<a_24><b_150><c_192>', '<a_104><b_127><c_222>', '<a_200><b_58><c_168>', '<a_40><b_103><c_82>', '<a_197><b_151><c_151>', '<a_168><b_82><c_82>', '<a_12><b_35><c_213>', '<a_213><b_205><c_27>', '<a_194><b_224><c_253>', '<a_194><b_224><c_253>']",<a_116><b_60><c_114>
11103,A17424,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack']","Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack",[2012],2012,['<a_159><b_73><c_12>'],<a_159><b_73><c_12>
11104,A17424,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack']",Kuretake No. 8 Fountain Brush Pen (DP150-8B),"[2012, 2012]",92,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>']",<a_107><b_167><c_226>
11105,A17424,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Kuretake No. 8 Fountain Brush Pen (DP150-8B)']","The Cinch Book Binding Machine, Version 2 by We R Memory Keepers | Teal and Gray","[2012, 2012, 92]",1941,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_107><b_167><c_226>']",<a_90><b_151><c_107>
11106,A17424,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Kuretake No. 8 Fountain Brush Pen (DP150-8B)', 'The Cinch Book Binding Machine, Version 2 by We R Memory Keepers | Teal and Gray']","Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25","[2012, 2012, 92, 1941]",2014,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_107><b_167><c_226>', '<a_90><b_151><c_107>']",<a_159><b_20><c_192>
11107,A17424,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Kuretake No. 8 Fountain Brush Pen (DP150-8B)', 'The Cinch Book Binding Machine, Version 2 by We R Memory Keepers | Teal and Gray', 'Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25']","Fiskars 01-005434 Travel Folding Scissors, 6 Inch, Orange","[2012, 2012, 92, 1941, 2014]",4110,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_107><b_167><c_226>', '<a_90><b_151><c_107>', '<a_159><b_20><c_192>']",<a_109><b_109><c_114>
11108,A17424,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Kuretake No. 8 Fountain Brush Pen (DP150-8B)', 'The Cinch Book Binding Machine, Version 2 by We R Memory Keepers | Teal and Gray', 'Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25', 'Fiskars 01-005434 Travel Folding Scissors, 6 Inch, Orange']","Zutter Owire 1-Inch, 6-Piece, Antique Brass","[2012, 2012, 92, 1941, 2014, 4110]",12912,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_107><b_167><c_226>', '<a_90><b_151><c_107>', '<a_159><b_20><c_192>', '<a_109><b_109><c_114>']",<a_200><b_209><c_146>
11109,A17827,['Authentic Knitting Board Afghan Loom'],"U-Create Sketch Book, 12"" x 9"", Acid and Lignen Free, Premium Drawing Paper, 75 lb (37088)",[4029],13945,['<a_154><b_199><c_7>'],<a_106><b_205><c_104>
11110,A19243,"['TATTERED ANGELS 02110 Glimmer Mist 2-Ounce, Gold Metallic', 'TATTERED ANGELS 02110 Glimmer Mist 2-Ounce, Gold Metallic', '12"" x 10 foot Roll of Matte Black Adhesive-Backed Vinyl for Craft Cutters, Punches and Vinyl Sign Cutters by VinylXSticker', 'Silver Curling Ribbon, 50 Yd.']","Princeton Artist Brush Select Synthetic Brush Flat Wash 1"" Width","[8815, 8815, 12151, 1038]",2582,"['<a_146><b_151><c_255>', '<a_146><b_151><c_255>', '<a_89><b_173><c_1>', '<a_98><b_43><c_49>']",<a_110><b_199><c_221>
11111,A19527,"[""MICHLEY FS092 Lil' Sew and Sew 100-Piece Sewing Kit"", 'Cement Glue Value Pack Testors 2-7/8 fl oz tubes', 'Cement Glue Value Pack Testors 2-7/8 fl oz tubes', 'Tear-Aid Vinyl Repair Patch Kit']",Sago Brothers Microwave Kiln Paper 8 Sheets,"[6546, 2023, 2023, 6674]",18618,"['<a_50><b_205><c_126>', '<a_245><b_101><c_109>', '<a_245><b_101><c_109>', '<a_245><b_159><c_192>']",<a_219><b_118><c_26>
11112,A19680,"['Sizzix Framelits Dies By Stephanie Barnard 20/Pkg, Circle #4 Flip-Its Card', 'Sizzix Framelits Die Set 5PK with Stamps - Fern by Hero Arts', 'ColorBox Classic Pigment Queue Ink Pad, Woodgrain', 'Dritz Seams Great, 5/8-Inch by 10-Yard, White', 'Dritz Seams Great, 5/8-Inch by 10-Yard, White', 'Dritz 9070 Upholstery Clear Heads Twist Pins, 3/4-Inch, 30-Pack (2)', 'Stretch Magic Silkies Necklace Cords 2mm, 6/Pkg: Black', 'Sizzix 660135 Triplits Die Set, Oh, Baby by Stephanie Barnard, 14-Pack', 'Little B 100389 8-Piece Baby Cutting Die Templates', 'Spellbinders n One Multipurpose Craft Tool']","Dainayw 24pcs Calligraphy Pens, Colored Pens Dual Tip Art Marker, Writing Pens, Fineliner Felt Tip Water Color Drawing Paintbrush Highlighters","[8825, 18367, 729, 13891, 13891, 2559, 12349, 17845, 7362, 547]",6138,"['<a_239><b_103><c_27>', '<a_239><b_184><c_166>', '<a_45><b_32><c_144>', '<a_65><b_223><c_219>', '<a_65><b_223><c_219>', '<a_32><b_24><c_1>', '<a_121><b_85><c_254>', '<a_239><b_190><c_77>', '<a_147><b_239><c_140>', '<a_90><b_183><c_212>']",<a_85><b_135><c_73>
11113,A20967,"['SE 4PT11 11-Piece Set of Double Ended Pottery and Sculpture Tools,Sona Enterprises,4PT11"" />', 'SE DD312 12-Piece Stainless Steel Wax Carvers Set', 'Clover 3106 Yarn Cutter Pendant, Antique Silver', 'Clover 3106 Yarn Cutter Pendant, Antique Silver', 'Speedball 14"" Bat Round Orange for Pottery Wheels']","MUDDER Stainless Steel Ring Gauges Finger Sizer Measuring Ring Tool, Size 1-13 with Half Size, 27 Pcs","[4228, 820, 3701, 3701, 18197]",14964,"['<a_6><b_135><c_212>', '<a_24><b_150><c_192>', '<a_246><b_118><c_221>', '<a_246><b_118><c_221>', '<a_54><b_95><c_104>']",<a_55><b_159><c_55>
11114,A21157,"['Karen Kay Buckley Quilled Creations 2-505 Mixed Color Quilling Paper, 3/8-Inch, Warm, 100 Per Package', ""Karen Kay Buckley KKB6823 's Perfect Circles""]",Colonial CNT-1 CottageCutz 2-in-1 Needle Threader,"[9195, 8149]",708,"['<a_78><b_95><c_181>', '<a_212><b_207><c_121>']",<a_97><b_103><c_34>
11115,A21157,"['Karen Kay Buckley Quilled Creations 2-505 Mixed Color Quilling Paper, 3/8-Inch, Warm, 100 Per Package', ""Karen Kay Buckley KKB6823 's Perfect Circles"", 'Colonial CNT-1 CottageCutz 2-in-1 Needle Threader']",Colonial CNT-1 CottageCutz 2-in-1 Needle Threader,"[9195, 8149, 708]",708,"['<a_78><b_95><c_181>', '<a_212><b_207><c_121>', '<a_97><b_103><c_34>']",<a_97><b_103><c_34>
11116,A21221,"['X-ACTO Craft Tools #1 Knife With Safety Cap, Pink', 'E6000 237032 Craft Adhesive, 2 fl oz Clear', 'Loew-Cornell 245B Brush Set, Pack of 25, Multi Color', 'E6000 Jewelry And Bead Adhesive With 4 Precision Applicator Tips For Jewelry!', 'ArtVerse 100-Piece Premium Quality Tissue Gift Wrapping Paper Crafts, Packing and More, 20 x 26 inches (100 Sheets), Assorted Colors', 'Apple Barrel Acrylic Paint in Assorted Colors (16 Ounce), 21148 Black', 'Apple Barrel Acrylic Paint in Assorted Colors (16 Ounce), 21148 Black', '10 pcs .925 Sterling Silver Oval Trigger Pear Lobster Claw Clasp 5mm X 9mm w/Jump Rings/Findings/Bright']","Officemate 1- Hole Punch, 5 Sheet Capacity, Silver (90091)","[4432, 79, 930, 18476, 1870, 4425, 4426, 17267]",13352,"['<a_187><b_205><c_235>', '<a_37><b_118><c_68>', '<a_10><b_153><c_103>', '<a_245><b_214><c_190>', '<a_90><b_73><c_144>', '<a_138><b_199><c_235>', '<a_138><b_199><c_235>', '<a_225><b_193><c_231>']",<a_185><b_28><c_121>
11117,A21710,"['Vintaj Knitter\'s Pride 516776-Cubics Fixed Circular Needles 32"", Size 10/6mm', 'Pure Lye Drain Cleaner / Opener, 2 lbs. Food Grade Sodium Hydroxide Micro Beads', 'Life of the Party Soap Cutter Miscellaneous Soap Supplies, Straight', 'Crafters Choice - Regular Silicone Loaf Soap Mold - 1501', 'Raspberries Soap & Candle Mold - 9 Cavities', 'Cardstock Paper Value Pack, 8.5 x 11 in Kraft by Recollections', 'Homeford Single Face Satin Ribbon, 1/4-Inch/100-Yard, Light Blue', 'Tombow 62107 Mono Adhesive Refill Permanent, 1/3-Inch-by-472-Inch', 'Metal Candle Wick Centering Device (6 pieces)']",Sizzix Framelits Die Set 8/PK - Squares,"[12894, 5933, 11174, 6988, 16973, 11653, 18665, 1019, 1618]",3396,"['<a_90><b_214><c_220>', '<a_241><b_159><c_236>', '<a_206><b_208><c_93>', '<a_29><b_92><c_179>', '<a_245><b_92><c_139>', '<a_183><b_49><c_91>', '<a_98><b_214><c_200>', '<a_39><b_62><c_30>', '<a_15><b_101><c_212>']",<a_239><b_103><c_27>
