,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
34165,A363,"['Winsor & Newton Professional Water Colour Paint, 5ml tube, Winsor Blue (Green Shade)', 'Winsor & Newton Professional Water Colour Paint, 5ml tube, Green Gold', 'Winsor & Newton Cotman Water Colour Paint Compact Set, Set of 14, Half Pans', 'Winsor & Newton Cotman Water Colour Paint, Set of 6, 8ml Tubes', 'Arteza Water Brush Pen - Self-moistening - Portable - Watercolor - (Assorted Tips, Set of 4)', 'Bee Paper Rough Watercolor Roll, 30-Inch by 5-Yards']","Fabriano Artistico 140 lb. Hot Press 25 Sheet Block 5x7"" - Traditional White","[996, 997, 1624, 1096, 2563, 2721]",2724,"['<a_215><b_127><c_184>', '<a_215><b_127><c_66>', '<a_184><b_151><c_77>', '<a_215><b_127><c_186>', '<a_243><b_39><c_89>', '<a_75><b_223><c_49>']",<a_227><b_127><c_230>
34166,A583,"['Art Alternatives Stumps and Tortillions, White', 'LoRan Norwegian Knitting Thimble', 'LoRan Norwegian Knitting Thimble', ""Knitter's Pride KP200601 Dreamz Deluxe Interchangeable Needle Set"", 'Everything Mary Desktop Pin Cushion Caddy, Turq/Chocolate', 'Clover 348 Yarn Guide', 'Clover 348 Yarn Guide', ""Knitter's Pride Dreamz Interchangeable Needles, 15/10mm"", 'Rockin Beads Brand, Mixed Antique Silver Fillagree Sewing Metal Buttons 1 to 1-1/4 Inch 23-28mm, Sold Per Pack of 50', 'Deborah Norville Everyday Solid Yarn, Caramel, 3 Pack']",Self Threading Needles - Start Sewing in One Second! Set of 48,"[1207, 283, 283, 3504, 22, 3505, 3505, 3506, 3507, 3508]",1560,"['<a_18><b_70><c_230>', '<a_2><b_6><c_129>', '<a_2><b_6><c_129>', '<a_126><b_32><c_157>', '<a_34><b_239><c_90>', '<a_34><b_208><c_101>', '<a_34><b_208><c_101>', '<a_126><b_32><c_157>', '<a_86><b_95><c_58>', '<a_199><b_190><c_219>']",<a_80><b_199><c_0>
34167,A1344,"['Singer Asst Safety Pins, Multisize, 250-Count', 'BAZIC Jumbo Natural Craft Stick, Wood, 50 Per Pack', ""Aunt Martha's 8.5-Inch by 12-Inch Tracing Paper, 50-Sheet"", ""Aunt Martha's 8.5-Inch by 12-Inch Tracing Paper, 50-Sheet"", 'Crayola 8 Nontoxic Crayons, 1 Pack', 'Silhouette Portrait 2']",ACRYLIC PATIO PAINT FAN FAVORITES SAMPLER SET,"[5502, 6368, 6369, 6369, 3635, 6370]",6168,"['<a_98><b_19><c_104>', '<a_204><b_38><c_160>', '<a_194><b_224><c_253>', '<a_194><b_224><c_253>', '<a_186><b_184><c_89>', '<a_177><b_6><c_218>']",<a_11><b_92><c_71>
34168,A6066,"['Heritage Arts AB12010 Linoleum and Vinyl Carving Set', 'ArtBin Solutions 1-Compartment Box- X-Large Clear Craft Storage Container, 3901AB', 'Liquitex 1045152 Acrylic 2Oz. Cadmium Red Light, 2-oz Tube', 'Liquitex 1045601 2 oz Acrylic Naples Hue Paint, 2-oz Tube, Yellow']",Ellami 80pcs 6mm Half Round Flat Back Clear Glass Dome Cabochons for Photo Pendant Craft Jewelry Making,"[4163, 2858, 1470, 1472]",13527,"['<a_75><b_225><c_171>', '<a_94><b_41><c_144>', '<a_61><b_117><c_47>', '<a_61><b_199><c_250>']",<a_246><b_73><c_122>
34169,A7376,"['Iris 1265 105-Pack Embroidery Giant Floss Pack, 8m', 'Rockin Beads Brand, 450 Mixed White Acrylic Alphabet /Letter ""A-z"" Coin Spacer Beads 7x4mm Round 450pc', 'Beadalon Books-Chain Maille Beginning Basics', 'Susan Bates Comfort Cushion for Crochet Hook, Fits Up to Size G', 'Susan Bates Comfort Cushion for Crochet Hook, Fits Up to Size K', 'Susan Bates Comfort Cushion for Crochet Hook, Fits Up to Size K', 'Boye Crochet Dude Ergonomic Aluminum Crochet Handle (3421001)', 'CJESLNA Pack of 50pcs Small Size Random Color Lock Plastic Ring Markers for Knitting 50pcs Knitting Crochet Locking Stitch Markers']","Trim and Score Board by We R Memory Keepers | 12 x 12-inch board, scoring tool and two titanium blades","[856, 11945, 14805, 10028, 8971, 8971, 5576, 3539]",1139,"['<a_224><b_73><c_157>', '<a_37><b_20><c_80>', '<a_221><b_6><c_129>', '<a_2><b_190><c_200>', '<a_2><b_190><c_200>', '<a_2><b_190><c_200>', '<a_180><b_190><c_250>', '<a_14><b_142><c_98>']",<a_191><b_218><c_12>
34170,A7376,"['Iris 1265 105-Pack Embroidery Giant Floss Pack, 8m', 'Rockin Beads Brand, 450 Mixed White Acrylic Alphabet /Letter ""A-z"" Coin Spacer Beads 7x4mm Round 450pc', 'Beadalon Books-Chain Maille Beginning Basics', 'Susan Bates Comfort Cushion for Crochet Hook, Fits Up to Size G', 'Susan Bates Comfort Cushion for Crochet Hook, Fits Up to Size K', 'Susan Bates Comfort Cushion for Crochet Hook, Fits Up to Size K', 'Boye Crochet Dude Ergonomic Aluminum Crochet Handle (3421001)', 'CJESLNA Pack of 50pcs Small Size Random Color Lock Plastic Ring Markers for Knitting 50pcs Knitting Crochet Locking Stitch Markers', 'Trim and Score Board by We R Memory Keepers | 12 x 12-inch board, scoring tool and two titanium blades']","ColorBox Pigment Petal Point Option Pad, Serenity, Multicolor","[856, 11945, 14805, 10028, 8971, 8971, 5576, 3539, 1139]",5532,"['<a_224><b_73><c_157>', '<a_37><b_20><c_80>', '<a_221><b_6><c_129>', '<a_2><b_190><c_200>', '<a_2><b_190><c_200>', '<a_2><b_190><c_200>', '<a_180><b_190><c_250>', '<a_14><b_142><c_98>', '<a_191><b_218><c_12>']",<a_85><b_167><c_89>
34171,A7725,"['Clover 3148 Stitch Markers Triangle, XS', 'Clover Soft Jumbo Stitch Ring Markers', 'Clover 3142 Yarn Threader', 'Clover Soft Jumbo Stitch Ring Markers', 'Clover 3142 Yarn Threader', 'ChiaoGoo Red Lace Circular 40-inch (100cm) Stainless Steel Knitting Needle; Size US 0 (2mm) 7040-0', 'John James Tapestry Needles (28)', 'Dritz 252 Looped Needle Threaders - 6 Count', 'Dritz Deluxe Needle Threader']",ChiaoGoo Red Lace Circular 60-inch (152cm) Stainless Steel Knitting Needle; Size US 1.5 (2.5mm) 7060-1.5,"[2859, 1234, 1399, 1234, 1399, 8598, 14910, 7889, 4387]",861,"['<a_255><b_35><c_80>', '<a_114><b_167><c_190>', '<a_164><b_62><c_87>', '<a_114><b_167><c_190>', '<a_164><b_62><c_87>', '<a_150><b_58><c_126>', '<a_164><b_190><c_230>', '<a_97><b_223><c_64>', '<a_34><b_91><c_204>']",<a_150><b_58><c_126>
34172,A9792,"['Fiskars Texture Tool (157770-1001)', 'Delta Creative Stencil Mania Stencil, 7 by 10-Inch, 970720710 Daisies', 'Delta Creative Stencil Mania Stencil, 7 by 10-Inch, 970720710 Daisies', 'Apple Barrel Acrylic Paint in Assorted Colors (8 Ounce), J20405 Antique White', 'FolkArt 03556000844 Laser Cut Painting Stencil, 30950 Tangier', 'VALYRIA 500pcs Siver Tone Stainless Steel Open Jump Rings Connectors 0.8mm Fit Jewelry DIY (4x0.8mm)', 'PH PandaHall 120 PCS 20-Style Antique Bronze Nickel Free Iron Filligree Findings for Jewelry Making', 'Apple Barrel Acrylic Paint Set, 18 Piece (2-Ounce), PROMOABI Assorted Colors I', 'Armour Etch Over N Over Stencil, Daisies', 'FolkArt Painting Stencil, 30621 Dragonflies']","Sargent Art Metallic Acrylic Paint Set, 6-Pack","[4019, 2641, 2641, 2683, 5741, 15470, 14097, 1247, 13957, 14485]",2094,"['<a_54><b_91><c_80>', '<a_138><b_58><c_138>', '<a_138><b_58><c_138>', '<a_64><b_39><c_122>', '<a_46><b_36><c_114>', '<a_158><b_41><c_8>', '<a_254><b_184><c_230>', '<a_61><b_70><c_141>', '<a_151><b_58><c_114>', '<a_46><b_46><c_64>']",<a_61><b_135><c_196>
34173,A12410,"['Derwent Colored Pencils, WaterColour, Water Color Pencils, Drawing, Art, Metal Tin, 36 Count (32885)', 'Mission Gold Water Color Set, 34 Colors', 'Kuretake Starry Gansai Tambi 6 Color Set', 'Studio Palette for Watercolor Bullet Proof Glass 55 Watercolors by Mijello']","DANIEL SMITH Learn To Paint with Watercolors Art Acivity Kit, Floral Series with DVD","[2270, 2994, 2897, 13215]",17038,"['<a_184><b_151><c_59>', '<a_72><b_193><c_89>', '<a_107><b_205><c_124>', '<a_209><b_184><c_91>']",<a_182><b_193><c_12>
34174,A12958,"[""Blumenthal Lansing Crafter's Images 100-Percent Cotton Poplin, 8-1/2-Inch 100-Inch Roll Photo Fabric"", ""Clover Trace 'n Create Quilt Templates With Nancy Zieman, Dresden"", ""The Original TULIPS 'BOBBIN HOLDER / CLAMP'...Keep bobbin thread tails under control' (12 Pieces)"", 'Tear Away Machine Embroidery Stabilizer Backing 100 Precut Sheets 8""x8"" Medium Weight 1.8 Ounce Fits 4x4 Hoops', '63 Brother Colors Embroidery Machine Thread', 'Clover 9109 Mini Iron II Cooling Stand', 'Dritz The Fine Line Air Erasable Marking Pen for Sewing Product', 'Dritz The Fine Line Air Erasable Marking Pen for Sewing Product', 'Warm Company Warm Company Warm & Natural Cotton Batting Queen Size 90""X108"" 2341', 'Warm Company Warm Company Warm & Natural Cotton Batting Queen Size 90""X108"" 2341']",Aurifil A1050-2024 Mako Cotton Thread Solid 50WT 1422Yds White,"[10738, 8321, 2899, 1405, 536, 11314, 6752, 6752, 5087, 5087]",4853,"['<a_159><b_189><c_249>', '<a_208><b_218><c_119>', '<a_166><b_138><c_254>', '<a_67><b_25><c_128>', '<a_67><b_184><c_64>', '<a_38><b_207><c_94>', '<a_87><b_207><c_226>', '<a_87><b_207><c_226>', '<a_65><b_208><c_12>', '<a_65><b_208><c_12>']",<a_51><b_106><c_230>
34175,A13535,"['Lawn Fawn Stitched Borders Die LF913', 'Copic Marker Candy Glitter Pen', 'EK tools Craft Tweezers, New Package (54-04000)', 'Grafix 4-1/2-Ounce Incredible White Mask Liquid Frisket (WM4)', 'Grafix 4-1/2-Ounce Incredible White Mask Liquid Frisket (WM4)', 'Hero Arts SA034 Scrapbooking Stencils, Swirl Tree', 'We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'COMIART 10pcs Wooden Polymer Clay Pottery Play Dough Modeling Tools', 'Darice Ultrafine Tip Applicator Bottle, 20ml', 'Masterson Rinse Well rinse well']",Envelope Punch Board by We R Memory Keepers. The Easiest Envelope Maker Available,"[5127, 11822, 1453, 1627, 1627, 17524, 1137, 2880, 2537, 2999]",1036,"['<a_251><b_35><c_27>', '<a_76><b_239><c_76>', '<a_154><b_95><c_156>', '<a_201><b_49><c_29>', '<a_201><b_49><c_29>', '<a_160><b_56><c_119>', '<a_211><b_92><c_250>', '<a_178><b_138><c_230>', '<a_128><b_239><c_143>', '<a_153><b_6><c_103>']",<a_217><b_138><c_144>
34176,A16656,"['SINGER DF251 Adjustable Dress Form, Medium/Large', 'Berwick Offray 2.25"" Grosgrain Ribbon, Red, 10 Yards', 'Berwick Offray 2.25"" Grosgrain Ribbon, Red, 10 Yards', 'Berwick Offray 3/8"" Grosgrain Ribbon, Black, 100 Yards', 'Winsor & Newton Brush Cleaner & Restorer - 32 oz. bottle', 'Winsor & Newton Brush Cleaner & Restorer - 4 oz. bottle']",Shuttle Art 120 Unique Colors (No Duplicates) Gel Pens Gel Pen Set for Adult Coloring Books Art Markers,"[15891, 4340, 4340, 4341, 1094, 2243]",3647,"['<a_50><b_138><c_104>', '<a_137><b_58><c_126>', '<a_137><b_58><c_126>', '<a_137><b_135><c_27>', '<a_201><b_39><c_213>', '<a_201><b_39><c_213>']",<a_243><b_218><c_186>
34177,A18078,"['Tsukineko RM000001 1/2 Fluid Ounce VersaMark Inker, Clear', 'Grace Company TrueCut Ruler, 6-1/2 by 24-1/2-Inch', 'Dritz Quilting 3207 Hangers', 'Hobbs Batting Heirloom 80/20 Cotton/Poly Queen Size Quilt Batting', '6pcs Aluminum Yarn Stitch Holders For Knitting Notions Or Crochet', 'Hiya Hiya Knit Saver Cable - 24/26"" small', ""Knitting Bag Yarn Storage Tote Organizer for Carrying Skeins, Knitting Needles and Crochet Hooks Mother's Day Gift"", 'Caryko Tinsel Creative Arts Chenille Stems 6 mm x 12 Inch, Pack of 200 (Mix)', 'Thermoweb Non-Woven Medium fusible, White', 'Cardstock Paper Value Pack, 8.5"" x 11"" in White by Recollections']","Stanwood Needlecraft Tabletop Amish Style Wooden Yarn Swift, 2.5-6-Feet","[1363, 6173, 9178, 13460, 7630, 18548, 14920, 11185, 6733, 6396]",6708,"['<a_145><b_106><c_109>', '<a_212><b_184><c_250>', '<a_166><b_189><c_12>', '<a_65><b_32><c_249>', '<a_34><b_208><c_247>', '<a_244><b_24><c_165>', '<a_236><b_208><c_6>', '<a_114><b_205><c_102>', '<a_102><b_167><c_212>', '<a_80><b_167><c_91>']",<a_156><b_20><c_87>
34178,A19835,"['CheckOutStore 50 Clear Storage Pockets (5 5/8 x 8 1/2)', 'EK tools Retro Flower Punch, Large, New Package', 'Faber Castell 60 Piece Pitt Artist Brush Pen Set Gift Box', 'Wow Embossing Powder Large Jar 160ml-Clear Gloss', '3L Scrapbook Adhesives E-Z Runner Permanent Adhesive Dispenser, 28 Feet, 2-Pack']",Tonic Studios Tim Holtz 819 Titanium Kush Grip Non-Stick Micro Serrated Shears (colors may vary),"[8356, 1138, 6136, 10580, 2003]",4285,"['<a_24><b_25><c_109>', '<a_54><b_167><c_192>', '<a_149><b_152><c_12>', '<a_197><b_135><c_157>', '<a_235><b_159><c_150>']",<a_191><b_132><c_145>
34179,A26180,"['Creative Grids Double Wedding Ring 17.25"" - Set of Four Quilting Ruler Templates CGRDWR', 'Pentel - Aquash Water Brush Medium Point & Small Point 2 Pens Profesional Arts Value Set', 'Quilled Creations Q400 Beginner Quilling Kit', 'Quilled Creations Q400 Beginner Quilling Kit', 'Spellbinders S6-048 Shapeabilities Tiered Multiloop Bows Etched/Wafer Thin Dies', '23 in 1 Quilling Kits Collection with Quilling Paper 5 mm (XLB)', 'Sizzix 660370 Thinlits Die Set, Phrase, Thank You with Hearts by Jen Long (3 Pack)', 'Yasutomo NPWC21 Pearlescent Watercolor Set, 21-Colors', 'Quilting Creations Simple Sashing Quilt Stencil', 'Quilting Creations Simple Cable Quilt Stencil']",Miles Kimball Locking Magnetic Jewelry Clasps - Set Of 4,"[8209, 5765, 2440, 2440, 12631, 1790, 12424, 929, 15272, 8039]",11780,"['<a_208><b_91><c_240>', '<a_35><b_244><c_212>', '<a_221><b_151><c_213>', '<a_221><b_151><c_213>', '<a_10><b_218><c_120>', '<a_235><b_56><c_121>', '<a_239><b_73><c_102>', '<a_149><b_244><c_212>', '<a_181><b_58><c_0>', '<a_181><b_58><c_0>']",<a_225><b_159><c_182>
34180,A26573,"['ACTIVA Scenic Sand, 1-Pound, Light Green', 'ACTIVA Scenic Sand, 1-Pound, Light Green', 'Brother Sewing Laura Ashley CX155LA Limited Edition Sewing & Quilting Machine with Built-in Sewing Font', 'MumCraft Multipurpose Sewing Clips with Tin Box Package, Assorted Colors, Pack of 100"" />']",Double Sharp Quick-Clip Lightweight Thread Clippers Trimming Scissors & Thread Snips (12pc Metal),"[11911, 11911, 6864, 686]",14547,"['<a_138><b_41><c_67>', '<a_138><b_41><c_67>', '<a_175><b_184><c_67>', '<a_5><b_39><c_179>']",<a_109><b_208><c_109>
34181,A26573,"['ACTIVA Scenic Sand, 1-Pound, Light Green', 'ACTIVA Scenic Sand, 1-Pound, Light Green', 'Brother Sewing Laura Ashley CX155LA Limited Edition Sewing & Quilting Machine with Built-in Sewing Font', 'MumCraft Multipurpose Sewing Clips with Tin Box Package, Assorted Colors, Pack of 100"" />', 'Double Sharp Quick-Clip Lightweight Thread Clippers Trimming Scissors & Thread Snips (12pc Metal)']",(Ship from USA) Open Toe Free Motion Quilting Darning Spring Foot #4130376-46 for many Viking Sewing Machines,"[11911, 11911, 6864, 686, 14547]",16135,"['<a_138><b_41><c_67>', '<a_138><b_41><c_67>', '<a_175><b_184><c_67>', '<a_5><b_39><c_179>', '<a_109><b_208><c_109>']",<a_88><b_234><c_67>
34182,A27616,"['Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', ""Clover Needlecrafts 9584 3 Piece 6-in-1 Stick 'n Stitch Guide by Nancy Zieman""]","Fabric Editions, LLC MDG-JL-TEXTT Fabric Palette 2-1/2-Inch by 42-Inch Cuts Jellies 100-Percent Cotton, 20-Pack, Textures","[4570, 4570, 4918]",4914,"['<a_159><b_217><c_249>', '<a_159><b_217><c_249>', '<a_1><b_159><c_109>']",<a_250><b_58><c_67>
34183,A27616,"['Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', ""Clover Needlecrafts 9584 3 Piece 6-in-1 Stick 'n Stitch Guide by Nancy Zieman"", 'Fabric Editions, LLC MDG-JL-TEXTT Fabric Palette 2-1/2-Inch by 42-Inch Cuts Jellies 100-Percent Cotton, 20-Pack, Textures']","60 5"" Beautiful Freeway Swirls Charm Pack","[4570, 4570, 4918, 4914]",11580,"['<a_159><b_217><c_249>', '<a_159><b_217><c_249>', '<a_1><b_159><c_109>', '<a_250><b_58><c_67>']",<a_95><b_103><c_204>
34184,A27616,"['Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', ""Clover Needlecrafts 9584 3 Piece 6-in-1 Stick 'n Stitch Guide by Nancy Zieman"", 'Fabric Editions, LLC MDG-JL-TEXTT Fabric Palette 2-1/2-Inch by 42-Inch Cuts Jellies 100-Percent Cotton, 20-Pack, Textures', '60 5"" Beautiful Freeway Swirls Charm Pack']",20 2.5 Inch Quilting Fabric Jelly Roll Strips Cream & Sugar Neutrals WOF,"[4570, 4570, 4918, 4914, 11580]",9250,"['<a_159><b_217><c_249>', '<a_159><b_217><c_249>', '<a_1><b_159><c_109>', '<a_250><b_58><c_67>', '<a_95><b_103><c_204>']",<a_95><b_132><c_197>
34185,A27616,"['Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', ""Clover Needlecrafts 9584 3 Piece 6-in-1 Stick 'n Stitch Guide by Nancy Zieman"", 'Fabric Editions, LLC MDG-JL-TEXTT Fabric Palette 2-1/2-Inch by 42-Inch Cuts Jellies 100-Percent Cotton, 20-Pack, Textures', '60 5"" Beautiful Freeway Swirls Charm Pack', '20 2.5 Inch Quilting Fabric Jelly Roll Strips Cream & Sugar Neutrals WOF']",80 5 Inch Quilting Fabric Squares Cream and Sugar/neutrals Charm Pack,"[4570, 4570, 4918, 4914, 11580, 9250]",11460,"['<a_159><b_217><c_249>', '<a_159><b_217><c_249>', '<a_1><b_159><c_109>', '<a_250><b_58><c_67>', '<a_95><b_103><c_204>', '<a_95><b_132><c_197>']",<a_95><b_62><c_254>
34186,A27616,"['Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', 'Omnigrid 2102 Glow Line Tape, Pink/Orange/Yellow', ""Clover Needlecrafts 9584 3 Piece 6-in-1 Stick 'n Stitch Guide by Nancy Zieman"", 'Fabric Editions, LLC MDG-JL-TEXTT Fabric Palette 2-1/2-Inch by 42-Inch Cuts Jellies 100-Percent Cotton, 20-Pack, Textures', '60 5"" Beautiful Freeway Swirls Charm Pack', '20 2.5 Inch Quilting Fabric Jelly Roll Strips Cream & Sugar Neutrals WOF', '80 5 Inch Quilting Fabric Squares Cream and Sugar/neutrals Charm Pack']",68 5 Inch Beautiful Whisper Calico Quilt Fabric Squares,"[4570, 4570, 4918, 4914, 11580, 9250, 11460]",18454,"['<a_159><b_217><c_249>', '<a_159><b_217><c_249>', '<a_1><b_159><c_109>', '<a_250><b_58><c_67>', '<a_95><b_103><c_204>', '<a_95><b_132><c_197>', '<a_95><b_62><c_254>']",<a_95><b_101><c_253>
34187,A28537,"['Fiskars 12-83727097J Self Healing Rotary Cutting Mat, 24x36 Inch', 'Fairfield FAIPFT12 Fiber Poly Fil Bag, 12 oz, White', 'Fiskars 12-83727097J Self Healing Rotary Cutting Mat, 24x36 Inch', 'Fairfield FAIPFT12 Fiber Poly Fil Bag, 12 oz, White']","Clover Bias Tape Makers, Package Includes all 5 sizes","[3391, 3023, 3391, 3023]",5391,"['<a_212><b_151><c_238>', '<a_137><b_41><c_119>', '<a_212><b_151><c_238>', '<a_137><b_41><c_119>']",<a_195><b_101><c_135>
34188,A29447,"['Quilting Blade RD60-18133, Improved Cut, 45mm Rotary Cutter Blades, 10 Pack', 'Robert Kaufman SS-102-40 40 Piece Skinny Strips Kona Cotton Solid Fabric, White', 'ChiaoGoo Red Circular 9-inch (23cm) Stainless Steel Knitting Needle; Size US 3 (3.25mm) 6009-3', 'HiyaHiya Circular 9-inch (23cm) Steel Knitting Needle; Size US 0 (2mm) HISTCIR9-0', 'ChiaoGoo Red Lace Circular 16-inch (41cm) Stainless Steel Knitting Needle; Size US 0 (2mm) 7016-0', 'LoRan Norwegian Knitting Thimble', 'LoRan Norwegian Knitting Thimble']","Black Kona Solids Mini Charm Pack; 84 100% Cotton 2.5"" Precut Fabric Quilt Squares","[1457, 10988, 2369, 10225, 6865, 283, 283]",19288,"['<a_16><b_159><c_147>', '<a_42><b_211><c_101>', '<a_126><b_214><c_128>', '<a_126><b_184><c_165>', '<a_150><b_58><c_126>', '<a_2><b_6><c_129>', '<a_2><b_6><c_129>']",<a_42><b_25><c_254>
34189,A35386,"['Dritz 3-Piece Needle Pullers', 'ChiaoGoo 7500-C 2.75-10.0mm Twist Red Lace Interchangeable Set', 'ChiaoGoo Cable 14"" (35cm) with Key for Twist Red Lace Interchangeable Small Knitting Needle Set 7514-S', 'ChiaoGoo Cable 50"" (127cm) with Key for Twist Red Lace Interchangeable Large Knitting Needle Set 7550-L', 'Everything Mary Yarn Fold-Up Caddy', ""Lion Brand Yarn LBY-077 Vanna's Choice Yarn Seaspray Mist""]",ChiaoGoo Red Lace Circular 32-inch (81cm) Stainless Steel Knitting Needle; Size US 0 (2mm) 7032-0,"[5943, 4268, 7088, 2388, 11172, 11009]",6949,"['<a_97><b_95><c_126>', '<a_150><b_207><c_151>', '<a_150><b_62><c_249>', '<a_150><b_62><c_249>', '<a_198><b_198><c_114>', '<a_193><b_184><c_83>']",<a_150><b_58><c_126>
34190,A35914,"['Gallery Glass 16076 Liquid Leading, 4 Fluid Ounces, Classic Black Lines', 'Scotch Precision Scissor, 8-Inches (1448)', 'Pro Art PRO-MAR100 Bullet Point Marker Set', 'Kuretake Zig Twin Tip Marker Clean Color F, 12 Color Set (TCS-6000T/12V)']","Gallery Glass PROMOGGII Dots Bead, 2 Ounce, 2 Best Selling Colors","[11382, 1530, 6216, 18136]",4309,"['<a_46><b_132><c_236>', '<a_187><b_135><c_4>', '<a_152><b_58><c_71>', '<a_107><b_167><c_47>']",<a_96><b_190><c_255>
34191,A37666,"['ArtBin Super Satchel Cartridge & Tool Storage Container, 6945AB', 'Crafty Croc Liquid Chalk Markers, 10 Pack of Neon Chalk Pens, For Nonporous Chalkboards, Bistro Boards, Glass and Windows', 'Vinyl Rolls (Oracal 651) Choose your colors 47 options (Cricut, Silhouette Cameo, Crafting Vinyl) (10 Rolls)', 'Cricut Cuttables Vinyl Transfer Tape - 2 12-Inch-by-24-Inch-Sheets', 'Silhouette America CUT-MAT-24-3T Cameo Cutting Mat, Clear']",Silhouette SILHBLADEAUTO Cameo 3 Auto Blade Replacement,"[4841, 1097, 17392, 12, 7]",8574,"['<a_94><b_167><c_69>', '<a_243><b_173><c_139>', '<a_100><b_209><c_69>', '<a_234><b_190><c_151>', '<a_136><b_191><c_34>']",<a_24><b_217><c_147>
34192,A38413,"['Simplicity Rotary Cutting Machine"" />', 'Islandoffer Approx. 20pcs Knitting Crochet Locking Stitch Markers', 'Tidy Crafts Set of 2 Bobbin Box Organizers', 'ArtBin Fabric Strip Case- Clear Quilting/ Sewing Supply Storage Container, 6999AB', 'SALE! 7mm & 8mm Ergonomic Crochet Hook Set From Two Twigs. Cushion Grip Handles Help Reduce Fatigue & Pain']","Guidelines4quilting Seam Guides, 0.5 x 2 x 0.03125-Inch, 6-Pack","[5398, 7323, 549, 8171, 10618]",9139,"['<a_212><b_82><c_155>', '<a_104><b_82><c_193>', '<a_15><b_82><c_80>', '<a_176><b_85><c_249>', '<a_197><b_138><c_102>']",<a_32><b_49><c_12>
34193,A41747,"['K&Company Brights Designer Paper Pad', ""Jolee's Boutique Dimensional Stickers, Happy Birthday"", 'Best Creation 6-Inch by 6-Inch Inch, 22 Page Glitter Paper Pad With Die-cuts, Merry Christmas', ""Jolee's Boutique Dimensional Stickers, Birthday Candles"", 'K&Company Elizabeth Brownd Visions of Christmas Die-cut Cardstock and Acetate']","Ad-Tech Permanent Crafter's Tape, 0.31 by 315-Inch, 4 Per Package","[4762, 4763, 5646, 13624, 4755]",4825,"['<a_80><b_150><c_157>', '<a_100><b_205><c_58>', '<a_183><b_25><c_205>', '<a_100><b_10><c_198>', '<a_23><b_6><c_67>']",<a_234><b_224><c_45>
34194,A41747,"['K&Company Brights Designer Paper Pad', ""Jolee's Boutique Dimensional Stickers, Happy Birthday"", 'Best Creation 6-Inch by 6-Inch Inch, 22 Page Glitter Paper Pad With Die-cuts, Merry Christmas', ""Jolee's Boutique Dimensional Stickers, Birthday Candles"", 'K&Company Elizabeth Brownd Visions of Christmas Die-cut Cardstock and Acetate', ""Ad-Tech Permanent Crafter's Tape, 0.31 by 315-Inch, 4 Per Package""]","Totally-Tiffany SRSP-P40 Scrap Rack Basic Storage Page, Super Sized Single, 10-Pack","[4762, 4763, 5646, 13624, 4755, 4825]",12922,"['<a_80><b_150><c_157>', '<a_100><b_205><c_58>', '<a_183><b_25><c_205>', '<a_100><b_10><c_198>', '<a_23><b_6><c_67>', '<a_234><b_224><c_45>']",<a_211><b_73><c_93>
34195,A43999,"['Hemptique hs20va earthy Cord Spool 20-Pound, Earthy', 'PH PandaHall 1 Box 120PCS 6 Color Zinc Alloy Lobster Claw Clasps for Jewelry Necklaces Bracelet Making, Nickel Free (14x8mm)', '3X4mm 40feet antique copper Open Link Cable Chain Lobster Clasp Jump Ring for Necklace Jewelry Accessories DIY Making 12meter', 'Pandahall 10m(32.80 feet) Antique Bronze Color Iron Cross Chain Cable Chains for Necklace Jewelry Accessories DIY Making-3x2x0.5mm', ""National Hardware N264-754 V2570 Wire in Copper , 24 Ga x 100'"", 'Artistic Wire 20-Gauge Antique Brass, 15-Yards', 'Van Aken International VA12510 Kato Polyclay, Translucent', 'Artistic Wire 24 Gauge Antique Vintage Bronze Brass Color Copper Craft Wire, 20 yd', ""HTS 106N7 Stainless Steel Flat Jeweler's Bench Block for Wire Hardening / Flattening"", 'Beadalon Nylon Jaw Pliers']",US Art Supply Malibu Extra Large H-Frame Deluxe Adjustable Wood Studio Easel with Tilt and Caster Wheels,"[9883, 1519, 16191, 17432, 10518, 8275, 11686, 386, 9381, 1491]",13208,"['<a_193><b_95><c_9>', '<a_86><b_95><c_128>', '<a_86><b_225><c_61>', '<a_230><b_135><c_99>', '<a_41><b_127><c_213>', '<a_200><b_190><c_230>', '<a_40><b_58><c_108>', '<a_200><b_188><c_192>', '<a_238><b_153><c_61>', '<a_29><b_159><c_196>']",<a_116><b_209><c_171>
